1 	8.97018e+06 	1214.86 	0.125758 	0 	0.0259971 	0.409744
0.974747 	359140 	373.449 	0.00153398 	0 	0.208042 	0.586148
0.949495 	5774.3 	315.612 	4.5769e-05 	0 	0.400817 	0.505943
0.924242 	384.501 	312.603 	4.23146e-06 	0 	0.553928 	0.454447
0.89899 	40.5176 	312.297 	5.60374e-07 	0 	0.678112 	0.418741
0.873737 	5.31139 	312.278 	8.65642e-08 	0 	0.78412 	0.395508
0.848485 	0.797706 	312.295 	1.45585e-08 	0 	0.878154 	0.380761
0.823232 	0.130968 	312.315 	2.58524e-09 	0 	0.963733 	0.371271
0.79798 	0.0226958 	312.334 	4.73718e-10 	0 	1.0429 	0.36483
0.772727 	0.00396455 	312.352 	8.62006e-11 	0 	1.11688 	0.360062
0.747475 	0.000704982 	312.368 	1.57927e-11 	0 	1.18643 	0.356158
0.722222 	0.000127831 	312.384 	2.92456e-12 	0 	1.25201 	0.352661
0.69697 	2.37358e-05 	312.399 	5.50464e-13 	4.87343e-34 	1.31392 	0.349324
0.671717 	4.28766e-06 	312.413 	1.00147e-13 	0 	1.37236 	0.346017
0.646465 	7.62669e-07 	312.426 	1.78414e-14 	0 	1.42747 	0.342678
0.621212 	1.35437e-07 	312.439 	3.15816e-15 	0 	1.47933 	0.339283
0.59596 	2.42659e-08 	312.451 	5.61794e-16 	0 	1.528 	0.335828
0.570707 	4.64382e-09 	312.463 	1.06407e-16 	0 	1.5735 	0.332319
0.545455 	1.09157e-09 	312.474 	2.46912e-17 	0 	1.61587 	0.328768
0.520202 	4.68651e-10 	312.484 	1.04433e-17 	0 	1.65511 	0.32519
0.494949 	3.7323e-10 	312.494 	8.19293e-18 	0 	1.69125 	0.321599
0.469697 	3.64515e-10 	312.503 	7.88587e-18 	0 	1.72428 	0.318012
0.444444 	3.68727e-10 	312.512 	7.86508e-18 	0 	1.75422 	0.31444
0.419192 	3.73439e-10 	312.521 	7.85791e-18 	8.17807e-36 	1.78107 	0.310896
0.393939 	3.78531e-10 	312.529 	7.86205e-18 	0 	1.80484 	0.307392
0.368687 	3.82769e-10 	312.538 	7.85151e-18 	0 	1.82554 	0.303939
0.343434 	3.85801e-10 	312.546 	7.81905e-18 	0 	1.84317 	0.300546
0.318182 	3.87682e-10 	312.553 	7.76564e-18 	0 	1.85776 	0.297219
0.292929 	3.88442e-10 	312.561 	7.69174e-18 	0 	1.86931 	0.293966
0.267677 	3.88142e-10 	312.568 	7.59832e-18 	0 	1.87783 	0.29079
0.242424 	3.869e-10 	312.575 	7.48763e-18 	0 	1.88336 	0.287696
0.217172 	3.83822e-10 	312.582 	7.34245e-18 	0 	1.88591 	0.284683
0.191919 	3.79163e-10 	312.588 	7.16814e-18 	0 	1.8855 	0.281754
0.166667 	3.74858e-10 	312.595 	7.00145e-18 	0 	1.88217 	0.278909
0.141414 	3.68688e-10 	312.6 	6.80066e-18 	0 	1.87596 	0.276143
0.116162 	3.62552e-10 	312.606 	6.6011e-18 	0 	1.8669 	0.273451
0.0909091 	3.5799e-10 	312.612 	6.43039e-18 	0 	1.85509 	0.270823
0.0656566 	3.54216e-10 	312.619 	6.27331e-18 	0 	1.84061 	0.268244
0.040404 	3.51779e-10 	312.625 	6.13887e-18 	0 	1.82355 	0.265715
0.0151515 	3.52415e-10 	312.634 	6.05595e-18 	0 	1.80311 	0.263392
-0.010101 	3.53934e-10 	312.638 	5.99353e-18 	0 	1.77845 	0.261431
-0.0353535 	3.58238e-10 	312.645 	5.98503e-18 	0 	1.75079 	0.259608
-0.0606061 	3.623e-10 	312.653 	5.96742e-18 	0 	1.72164 	0.258053
-0.0858586 	3.64615e-10 	312.659 	5.92095e-18 	0 	1.6912 	0.256295
-0.111111 	3.64823e-10 	312.662 	5.80864e-18 	0 	1.65522 	0.254139
-0.136364 	3.65183e-10 	312.668 	5.71181e-18 	0 	1.61416 	0.252071
-0.161616 	3.67667e-10 	312.675 	5.65298e-18 	0 	1.57215 	0.250182
-0.186869 	3.72771e-10 	312.681 	5.64106e-18 	0 	1.52895 	0.248513
-0.212121 	3.69831e-10 	312.688 	5.50931e-18 	0 	1.48361 	0.246796
-0.237374 	3.60028e-10 	312.693 	5.29155e-18 	0 	1.43354 	0.244924
-0.262626 	3.50226e-10 	312.699 	5.0738e-18 	0 	1.38347 	0.243052
-0.287879 	3.41501e-10 	312.704 	4.87153e-18 	0 	1.33329 	0.241199
-0.313131 	3.31303e-10 	312.707 	4.63184e-18 	0 	1.27441 	0.239252
-0.338384 	3.06226e-10 	312.713 	4.21789e-18 	0 	1.20849 	0.236885
-0.363636 	2.81149e-10 	312.718 	3.80395e-18 	0 	1.14257 	0.234517
-0.388889 	2.56071e-10 	312.724 	3.39e-18 	0 	1.07666 	0.23215
-0.414141 	2.2237e-10 	312.729 	2.85925e-18 	0 	1.00406 	0.229513
-0.439394 	2.02394e-10 	312.735 	2.56574e-18 	0 	0.925037 	0.226586
-0.464646 	1.82417e-10 	312.741 	2.27223e-18 	0 	0.846012 	0.223658
-0.489899 	1.62441e-10 	312.746 	1.97872e-18 	0 	0.766987 	0.220731
-0.515152 	1.37149e-10 	312.752 	1.62211e-18 	0 	0.681571 	0.217875
-0.540404 	1.23331e-10 	312.758 	1.43893e-18 	0 	0.590501 	0.214759
-0.565657 	1.09514e-10 	312.764 	1.25574e-18 	0 	0.49943 	0.211643
-0.590909 	9.56969e-11 	312.77 	1.07256e-18 	0 	0.40836 	0.208527
-0.616162 	7.90174e-11 	312.777 	8.61137e-19 	0 	0.3085 	0.205657
-0.641414 	7.01104e-11 	312.784 	7.56151e-19 	0 	0.201385 	0.202669
-0.666667 	6.12035e-11 	312.792 	6.51166e-19 	0 	0.0942703 	0.199681
-0.691919 	5.22965e-11 	312.799 	5.4618e-19 	0 	-0.0128447 	0.196693
-0.717172 	4.2472e-11 	312.807 	4.35963e-19 	0 	-0.121497 	0.193224
-0.742424 	3.78331e-11 	312.816 	3.89025e-19 	0 	-0.231722 	0.189241
