y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,9774260.0,1230.29,0.111376,0.0,0.0275406,0.421661,957.29
0.974747,352957.0,394.519,0.00141497,0.0,0.216018,0.59851,121.519
0.949495,10598.0,330.413,8.62193e-05,0.0,0.383631,0.517804,57.41300000000001
0.924242,1366.36,323.922,1.5468e-05,0.0,0.519354,0.470477,50.922000000000025
0.89899,285.521,322.305,3.99598e-06,0.0,0.632819,0.436717,49.30500000000001
0.873737,74.8095,321.686,1.22154e-06,0.0,0.73131,0.412964,48.68599999999998
0.848485,22.3261,321.363,4.08999e-07,0.0,0.819012,0.39625,48.363
0.823232,7.17887,321.15,1.43499e-07,0.0,0.898408,0.384143,48.14999999999998
0.79798,2.40834,320.983,5.14986e-08,0.0,0.9711,0.374905,47.983000000000004
0.772727,0.829535,320.843,1.86947e-08,0.0,1.0382,0.367391,47.84300000000002
0.747475,0.289812,320.721,6.80186e-09,0.0,1.10053,0.360886,47.721000000000004
0.722222,0.102482,320.612,2.48097e-09,0.0,1.1587,0.354972,47.61200000000002
0.69697,0.0371889,320.514,9.21516e-10,4.13095e-34,1.21317,0.349412,47.51400000000001
0.671717,0.0145043,320.425,3.65636e-10,0.0,1.26427,0.344084,47.42500000000001
0.646465,0.00656441,320.344,1.672e-10,0.0,1.31228,0.338916,47.343999999999994
0.621212,0.00370261,320.272,9.46773e-11,0.0,1.35738,0.333872,47.27199999999999
0.59596,0.00258974,320.206,6.61008e-11,0.0,1.39968,0.328934,47.20600000000002
0.570707,0.00207459,320.146,5.2616e-11,0.0,1.43927,0.324101,47.146000000000015
0.545455,0.0017474,320.09,4.39182e-11,0.0,1.47616,0.319367,47.089999999999975
0.520202,0.00150448,320.038,3.73553e-11,0.0,1.51036,0.31472,47.03800000000001
0.494949,0.0013042,319.99,3.19104e-11,0.0,1.54186,0.310153,46.99000000000001
0.469697,0.00112616,319.946,2.71181e-11,0.0,1.57062,0.305664,46.946000000000026
0.444444,0.000958988,319.904,2.27277e-11,0.0,1.59663,0.301247,46.903999999999996
0.419192,0.00079388,319.863,1.85357e-11,5.15113e-36,1.61985,0.296907,46.863
0.393939,0.000656014,319.825,1.50858e-11,0.0,1.64026,0.292639,46.82499999999999
0.368687,0.000539618,319.79,1.22246e-11,0.0,1.65785,0.288437,46.79000000000002
0.343434,0.000439695,319.756,9.81842e-12,0.0,1.67261,0.284304,46.75599999999997
0.318182,0.00035436,319.724,7.80448e-12,0.0,1.68451,0.280241,46.72399999999999
0.292929,0.000282573,319.693,6.14129e-12,0.0,1.69357,0.276251,46.692999999999984
0.267677,0.000223163,319.663,4.78773e-12,0.0,1.69978,0.272339,46.66300000000001
0.242424,0.000175013,319.635,3.70717e-12,0.0,1.70315,0.268506,46.63499999999999
0.217172,0.000135072,319.607,2.82594e-12,0.0,1.70369,0.264757,46.60700000000003
0.191919,0.000102308,319.58,2.11451e-12,0.0,1.70141,0.261097,46.579999999999984
0.166667,7.82434e-05,319.554,1.59674e-12,0.0,1.69634,0.257525,46.553999999999974
0.141414,5.9498e-05,319.528,1.19881e-12,0.0,1.6885,0.254042,46.52800000000002
0.116162,4.50937e-05,319.502,8.96695e-13,0.0,1.67792,0.250646,46.50200000000001
0.0909091,3.5203e-05,319.478,6.90161e-13,0.0,1.66466,0.247329,46.47800000000001
0.0656566,2.818e-05,319.453,5.44247e-13,0.0,1.64881,0.244077,46.452999999999975
0.040404,2.30259e-05,319.428,4.37761e-13,0.0,1.63048,0.240875,46.428
0.0151515,1.91647e-05,319.401,3.5841e-13,0.0,1.60953,0.23779,46.40100000000001
-0.010101,1.66768e-05,319.372,3.07255e-13,0.0,1.58539,0.235205,46.372000000000014
-0.0353535,1.49893e-05,319.35,2.72047e-13,0.0,1.55862,0.232842,46.35000000000002
-0.0606061,1.38049e-05,319.335,2.46972e-13,0.0,1.53029,0.230751,46.33499999999998
-0.0858586,1.28082e-05,319.322,2.25745e-13,0.0,1.50038,0.228566,46.322
-0.111111,1.1801e-05,319.307,2.04413e-13,0.0,1.46536,0.22612,46.307000000000016
-0.136364,1.0905e-05,319.298,1.85401e-13,0.0,1.42585,0.223659,46.298
-0.161616,1.01092e-05,319.286,1.68685e-13,0.0,1.38535,0.221417,46.286
-0.186869,9.4371e-06,319.271,1.54807e-13,0.0,1.34363,0.219446,46.271000000000015
-0.212121,8.86791e-06,319.267,1.43114e-13,0.0,1.29991,0.217487,46.266999999999996
-0.237374,8.40766e-06,319.274,1.33688e-13,0.0,1.2517,0.215449,46.274
-0.262626,7.94741e-06,319.281,1.24262e-13,0.0,1.20348,0.213412,46.281000000000006
-0.287879,7.48566e-06,319.287,1.14806e-13,0.0,1.15515,0.211396,46.28699999999998
-0.313131,7.04841e-06,319.308,1.05946e-13,0.0,1.09852,0.209341,46.30799999999999
-0.338384,6.69538e-06,319.347,9.87716e-14,0.0,1.03521,0.206924,46.34699999999998
-0.363636,6.34236e-06,319.387,9.15968e-14,0.0,0.97189,0.204507,46.387
-0.388889,5.98933e-06,319.426,8.4422e-14,0.0,0.908575,0.20209,46.42599999999999
-0.414141,5.67495e-06,319.475,7.82381e-14,0.0,0.839168,0.199432,46.47500000000002
-0.439394,5.41529e-06,319.532,7.32639e-14,0.0,0.76398,0.196597,46.53199999999998
-0.464646,5.15564e-06,319.589,6.82898e-14,0.0,0.688792,0.193762,46.589
-0.489899,4.89598e-06,319.646,6.33156e-14,0.0,0.613604,0.190927,46.646000000000015
-0.515152,4.6732e-06,319.721,5.9181e-14,0.0,0.531573,0.188133,46.721000000000004
-0.540404,4.49247e-06,319.808,5.59012e-14,0.0,0.443632,0.185137,46.80799999999999
-0.565657,4.31174e-06,319.896,5.26213e-14,0.0,0.355691,0.182142,46.896000000000015
-0.590909,4.13101e-06,319.984,4.93415e-14,0.0,0.267751,0.179146,46.98399999999998
-0.616162,4.00628e-06,320.106,4.71308e-14,0.0,0.17383,0.176728,47.105999999999995
-0.641414,3.92922e-06,320.252,4.58e-14,0.0,0.074888,0.174465,47.25200000000001
-0.666667,3.85216e-06,320.399,4.44692e-14,0.0,-0.024054,0.172202,47.399
-0.691919,3.7751e-06,320.545,4.31384e-14,0.0,-0.122996,0.169938,47.545000000000016
-0.717172,3.78025e-06,320.721,4.32702e-14,0.0,-0.221384,0.167899,47.721000000000004
-0.742424,3.84329e-06,320.916,4.44363e-14,0.0,-0.319754,0.165721,47.916
-0.767677,3.90634e-06,321.11,4.56024e-14,0.0,-0.418123,0.163542,48.110000000000014
-0.792929,3.96938e-06,321.305,4.67686e-14,0.0,-0.516493,0.161363,48.30500000000001
-0.818182,4.11489e-06,321.513,4.95656e-14,0.0,-0.606232,0.159321,48.51299999999998
-0.843434,4.30886e-06,321.726,5.33524e-14,0.0,-0.690593,0.157089,48.726
-0.868687,4.50283e-06,321.938,5.71392e-14,0.0,-0.774954,0.154857,48.93799999999999
-0.893939,4.69681e-06,322.151,6.0926e-14,0.0,-0.859315,0.152624,49.15100000000001
-0.919192,4.99625e-06,322.367,6.68975e-14,0.0,-0.929036,0.151365,49.36700000000002
-0.944444,5.34832e-06,322.579,7.40164e-14,0.0,-0.990162,0.150536,49.57900000000001
-0.969697,5.70038e-06,322.791,8.11353e-14,0.0,-1.05129,0.149707,49.791
-0.994949,6.05245e-06,323.004,8.82543e-14,0.0,-1.11241,0.148878,50.00400000000002
-1.0202,6.56397e-06,323.203,9.84676e-14,0.0,-1.15055,0.149828,50.202999999999975
-1.04545,7.15002e-06,323.392,1.10125e-13,0.0,-1.17573,0.151812,50.391999999999996
-1.07071,7.73606e-06,323.58,1.21782e-13,0.0,-1.20091,0.153795,50.579999999999984
-1.09596,8.32211e-06,323.769,1.33439e-13,0.0,-1.22608,0.155778,50.769000000000005
-1.12121,9.10974e-06,323.957,1.48685e-13,0.0,-1.22268,0.15986,50.956999999999994
-1.14646,9.98137e-06,324.142,1.65355e-13,0.0,-1.20398,0.165287,51.141999999999996
-1.17172,1.0853e-05,324.327,1.82025e-13,0.0,-1.18529,0.170714,51.327
-1.19697,1.17246e-05,324.512,1.98696e-13,0.0,-1.16659,0.176141,51.512
-1.22222,1.29194e-05,324.721,2.15085e-13,0.0,-1.11887,0.183739,51.721000000000004
-1.24747,1.42415e-05,324.939,2.30776e-13,0.0,-1.0569,0.192768,51.93900000000002
-1.27273,1.55637e-05,325.156,2.46466e-13,0.0,-0.994927,0.201797,52.156000000000006
-1.29798,1.68859e-05,325.374,2.62156e-13,0.0,-0.932956,0.210825,52.374000000000024
-1.32323,1.84057e-05,325.619,2.64066e-13,0.0,-0.844329,0.221284,52.61900000000003
-1.34848,1.98907e-05,325.866,2.6048e-13,0.0,-0.746964,0.232836,52.865999999999985
-1.37374,2.13758e-05,326.113,2.56893e-13,0.0,-0.649599,0.244388,53.113
-1.39899,2.28608e-05,326.361,2.53307e-13,0.0,-0.552235,0.255939,53.36099999999999
-1.42424,2.32499e-05,326.692,2.1212e-13,0.0,-0.435983,0.26888,53.69200000000001
-1.44949,2.32972e-05,327.06,1.58496e-13,0.0,-0.310422,0.282651,54.06
-1.47475,2.27902e-05,327.337,1.10651e-13,0.0,-0.193283,0.228247,54.33699999999999
-1.5,2.21305e-05,327.589,6.40296e-14,0.0,-0.0783912,0.15369,54.589
