y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
0.267677,3.28071e-08,311.166,6.20545e-16,0.0,1.92939,0.288748,38.166
0.242424,3.52136e-08,311.186,6.58737e-16,0.0,1.93499,0.285879,38.18599999999998
0.217172,3.77724e-08,311.207,6.9874e-16,0.0,1.93755,0.283098,38.206999999999994
0.191919,4.04955e-08,311.227,7.4062e-16,0.0,1.93708,0.280404,38.226999999999975
0.166667,4.33514e-08,311.246,7.83627e-16,0.0,1.93364,0.277795,38.24599999999998
0.141414,4.64482e-08,311.266,8.29508e-16,0.0,1.92724,0.275269,38.26600000000002
0.116162,4.97784e-08,311.286,8.7788e-16,0.0,1.91795,0.272818,38.286
0.0909091,5.33743e-08,311.305,9.29031e-16,0.0,1.90584,0.270434,38.30500000000001
0.0656566,5.73938e-08,311.325,9.85387e-16,0.0,1.89101,0.268102,38.32499999999999
0.040404,6.20724e-08,311.347,1.05055e-15,0.0,1.87353,0.265825,38.34699999999998
0.0151515,6.79409e-08,311.372,1.13278e-15,0.0,1.85257,0.263764,38.372000000000014
-0.010101,7.3662e-08,311.388,1.21038e-15,0.0,1.8273,0.262013,38.38799999999998
-0.0353535,7.95002e-08,311.407,1.28916e-15,0.0,1.79896,0.260381,38.40699999999998
-0.0606061,8.55422e-08,311.427,1.36721e-15,0.0,1.76909,0.259013,38.42700000000002
-0.0858586,9.10533e-08,311.445,1.43445e-15,0.0,1.73794,0.25743,38.44499999999999
-0.111111,9.77064e-08,311.458,1.50887e-15,0.0,1.70113,0.255459,38.45800000000003
-0.136364,1.03975e-07,311.477,1.57784e-15,0.0,1.65911,0.253596,38.476999999999975
-0.161616,1.1093e-07,311.496,1.65565e-15,0.0,1.61612,0.251892,38.49599999999998
-0.186869,1.18732e-07,311.515,1.74437e-15,0.0,1.57193,0.250386,38.514999999999986
-0.212121,1.23529e-07,311.531,1.78661e-15,0.0,1.52556,0.248811,38.531000000000006
-0.237374,1.24283e-07,311.547,1.77134e-15,0.0,1.47436,0.247056,38.547000000000025
-0.262626,1.25038e-07,311.562,1.75607e-15,0.0,1.42316,0.245301,38.56200000000001
-0.287879,1.26111e-07,311.577,1.74525e-15,0.0,1.37184,0.243564,38.577
-0.313131,1.26679e-07,311.589,1.71951e-15,0.0,1.31167,0.241736,38.589
-0.338384,1.19466e-07,311.603,1.59638e-15,0.0,1.24434,0.239468,38.60300000000001
-0.363636,1.12254e-07,311.616,1.47326e-15,0.0,1.17701,0.237199,38.615999999999985
-0.388889,1.05041e-07,311.63,1.35014e-15,0.0,1.10968,0.23493,38.629999999999995
-0.414141,9.49021e-08,311.643,1.18702e-15,0.0,1.03556,0.232371,38.64299999999997
-0.439394,8.75019e-08,311.655,1.0788e-15,0.0,0.954899,0.229487,38.65499999999997
-0.464646,8.01017e-08,311.667,9.70582e-16,0.0,0.874233,0.226602,38.66699999999997
-0.489899,7.27016e-08,311.68,8.62364e-16,0.0,0.793567,0.223718,38.68000000000001
-0.515152,6.30013e-08,311.691,7.26654e-16,0.0,0.706525,0.220894,38.690999999999974
-0.540404,5.6894e-08,311.701,6.47541e-16,0.0,0.613826,0.217779,38.70100000000002
-0.565657,5.07866e-08,311.711,5.68427e-16,0.0,0.521127,0.214664,38.71100000000001
-0.590909,4.46792e-08,311.721,4.89314e-16,0.0,0.428428,0.211549,38.721000000000004
-0.616162,3.69568e-08,311.728,3.93754e-16,0.0,0.326676,0.208554,38.72800000000001
-0.641414,3.24043e-08,311.732,3.42034e-16,0.0,0.217449,0.205329,38.73200000000003
-0.666667,2.78518e-08,311.737,2.90315e-16,0.0,0.108221,0.202104,38.73700000000002
-0.691919,2.32993e-08,311.741,2.38595e-16,0.0,-0.00100619,0.19888,38.740999999999985
-0.717172,1.7971e-08,311.74,1.80359e-16,0.0,-0.11182,0.195018,38.74000000000001
-0.742424,1.52531e-08,311.735,1.53083e-16,0.0,-0.224262,0.190558,38.735000000000014
-0.767677,1.25351e-08,311.731,1.25807e-16,0.0,-0.336703,0.186097,38.730999999999995
-0.792929,9.8172e-09,311.726,9.85305e-17,0.0,-0.449144,0.181637,38.726
-0.818182,7.03219e-09,311.716,7.10326e-17,0.0,-0.55097,0.177065,38.71600000000001
-0.843434,5.99835e-09,311.704,6.13107e-17,0.0,-0.64647,0.172267,38.70400000000001
-0.868687,4.96452e-09,311.691,5.15888e-17,0.0,-0.741971,0.16747,38.690999999999974
-0.893939,3.93068e-09,311.679,4.1867e-17,0.0,-0.837471,0.162672,38.678999999999974
-0.919192,2.91072e-09,311.664,3.2189e-17,0.0,-0.919191,0.159068,38.66399999999999
-0.944444,2.52277e-09,311.648,2.83979e-17,0.0,-0.993105,0.15592,38.648000000000025
-0.969697,2.13482e-09,311.633,2.46068e-17,0.0,-1.06702,0.152773,38.63299999999998
-0.994949,1.74687e-09,311.617,2.08158e-17,0.0,-1.14093,0.149625,38.61700000000002
-1.0202,1.37053e-09,311.6,1.70377e-17,0.0,-1.19134,0.148477,38.60000000000002
-1.04545,1.2082e-09,311.583,1.5298e-17,0.0,-1.22863,0.148401,38.58300000000003
-1.07071,1.04587e-09,311.567,1.35584e-17,0.0,-1.26592,0.148324,38.56700000000001
-1.09596,8.83536e-10,311.551,1.18187e-17,0.0,-1.30322,0.148247,38.55099999999999
-1.12121,7.26459e-10,311.531,1.00539e-17,0.0,-1.30906,0.15102,38.531000000000006
-1.14646,6.47957e-10,311.512,9.084390000000001e-18,0.0,-1.29823,0.155501,38.512
-1.17172,5.69455e-10,311.494,8.114840000000001e-18,0.0,-1.28739,0.159982,38.49400000000003
-1.19697,4.90952e-10,311.475,7.14529e-18,0.0,-1.27656,0.164462,38.47500000000002
-1.22222,4.15223e-10,311.449,6.1247500000000005e-18,0.0,-1.23142,0.171738,38.44900000000001
-1.24747,3.71713e-10,311.423,5.4605500000000006e-18,0.0,-1.16937,0.180683,38.423
-1.27273,3.28202e-10,311.396,4.796350000000001e-18,0.0,-1.10731,0.189628,38.396000000000015
-1.29798,2.84692e-10,311.369,4.13215e-18,0.0,-1.04526,0.198573,38.36900000000003
-1.32323,2.3686e-10,311.335,3.28904e-18,0.0,-0.950543,0.209302,38.33499999999998
-1.34848,2.12534e-10,311.297,2.7920700000000004e-18,0.0,-0.844522,0.221075,38.297000000000025
-1.37374,1.88207e-10,311.26,2.2951e-18,0.0,-0.738502,0.232848,38.25999999999999
-1.39899,1.6388e-10,311.223,1.79813e-18,0.0,-0.632481,0.244621,38.22300000000001
-1.42424,1.39971e-10,311.164,1.3130400000000002e-18,0.0,-0.500831,0.259181,38.16399999999999
-1.44949,1.17446e-10,311.098,8.60836e-19,0.0,-0.357255,0.274914,38.09800000000001
-1.47475,1.01995e-10,311.046,5.6488900000000005e-19,0.0,-0.222055,0.223322,38.04599999999999
-1.5,8.76683e-11,310.997,2.94572e-19,0.0,-0.0890816,0.15157,37.997000000000014
