y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
0.0909091,7.73295e-10,292.97,1.27624e-17,0.0,1.88609,0.277753,19.970000000000027
0.0656566,8.62977e-10,292.97,1.40445e-17,0.0,1.87151,0.275152,19.970000000000027
0.040404,9.69326e-10,292.97,1.55462e-17,0.0,1.85434,0.272606,19.970000000000027
0.0151515,1.10395e-09,292.97,1.74363e-17,0.0,1.83383,0.27029,19.970000000000027
-0.010101,1.23985e-09,292.97,1.92878e-17,0.0,1.80911,0.268379,19.970000000000027
-0.0353535,1.3758e-09,292.97,2.11188e-17,0.0,1.78144,0.266613,19.970000000000027
-0.0606061,1.52144e-09,292.97,2.3008e-17,0.0,1.75224,0.265145,19.970000000000027
-0.0858586,1.65796e-09,292.97,2.47074e-17,0.0,1.72174,0.263454,19.970000000000027
-0.111111,1.83814e-09,292.97,2.68223e-17,0.0,1.68559,0.261374,19.970000000000027
-0.136364,2.00282e-09,292.971,2.87238e-17,0.0,1.64432,0.259348,19.971000000000004
-0.161616,2.18593e-09,292.971,3.08389e-17,0.0,1.60216,0.257513,19.971000000000004
-0.186869,2.39181e-09,292.971,3.32175e-17,0.0,1.55889,0.255916,19.971000000000004
-0.212121,2.53067e-09,292.971,3.45999e-17,0.0,1.51357,0.25427,19.971000000000004
-0.237374,2.57084e-09,292.971,3.46407e-17,0.0,1.46361,0.252447,19.971000000000004
-0.262626,2.611e-09,292.971,3.46814e-17,0.0,1.41365,0.250624,19.971000000000004
-0.287879,2.66175e-09,292.971,3.48615e-17,0.0,1.36358,0.248823,19.971000000000004
-0.313131,2.74158e-09,292.971,3.52043e-17,0.0,1.30491,0.247009,19.971000000000004
-0.338384,2.5897e-09,292.971,3.27657e-17,0.0,1.23936,0.24458,19.971000000000004
-0.363636,2.43782e-09,292.971,3.03272e-17,0.0,1.17382,0.242152,19.971000000000004
-0.388889,2.28594e-09,292.971,2.78886e-17,0.0,1.10827,0.239724,19.971000000000004
-0.414141,2.04799e-09,292.971,2.42928e-17,0.0,1.03628,0.237111,19.971000000000004
-0.439394,1.88696e-09,292.971,2.20874e-17,0.0,0.958046,0.234072,19.971000000000004
-0.464646,1.72592e-09,292.971,1.9882e-17,0.0,0.87981,0.231033,19.971000000000004
-0.489899,1.56488e-09,292.971,1.76766e-17,0.0,0.801575,0.227993,19.971000000000004
-0.515152,1.3316e-09,292.971,1.46153e-17,0.0,0.717734,0.224939,19.971000000000004
-0.540404,1.20038e-09,292.971,1.30171e-17,0.0,0.628782,0.22128,19.971000000000004
-0.565657,1.06916e-09,292.971,1.14189e-17,0.0,0.539831,0.217622,19.971000000000004
-0.590909,9.37934e-10,292.972,9.82071e-18,0.0,0.45088,0.213964,19.97199999999998
-0.616162,7.5477e-10,292.972,7.683180000000001e-18,0.0,0.353073,0.209837,19.97199999999998
-0.641414,6.60466e-10,292.972,6.6666e-18,0.0,0.247953,0.204935,19.97199999999998
-0.666667,5.66162e-10,292.972,5.65002e-18,0.0,0.142832,0.200034,19.97199999999998
-0.691919,4.71859e-10,292.972,4.6334500000000006e-18,0.0,0.037711,0.195132,19.97199999999998
-0.717172,3.49552e-10,292.972,3.3602e-18,0.0,-0.0685096,0.189625,19.97199999999998
-0.742424,2.95121e-10,292.972,2.8360700000000003e-18,0.0,-0.176594,0.183397,19.97199999999998
-0.767677,2.4069e-10,292.972,2.3119300000000004e-18,0.0,-0.284677,0.17717,19.97199999999998
-0.792929,1.86259e-10,292.972,1.7878e-18,0.0,-0.392761,0.170942,19.97199999999998
-0.818182,1.24648e-10,292.971,1.2019600000000001e-18,0.0,-0.489884,0.165287,19.971000000000004
-0.843434,1.05346e-10,292.971,1.02587e-18,0.0,-0.581198,0.159386,19.971000000000004
-0.868687,8.60443e-11,292.971,8.497760000000001e-19,0.0,-0.672512,0.153485,19.971000000000004
-0.893939,6.67426e-11,292.971,6.7368200000000005e-19,0.0,-0.763826,0.147584,19.971000000000004
-0.919192,4.5604e-11,292.971,4.78912e-19,0.0,-0.842349,0.143087,19.971000000000004
-0.944444,3.89584e-11,292.971,4.15353e-19,0.0,-0.913859,0.13891,19.971000000000004
-0.969697,3.23128e-11,292.971,3.51795e-19,0.0,-0.98537,0.134733,19.971000000000004
-0.994949,2.56672e-11,292.971,2.8823700000000003e-19,0.0,-1.05688,0.130556,19.971000000000004
-1.0202,1.85921e-11,292.971,2.19224e-19,0.0,-1.10643,0.128787,19.971000000000004
-1.04545,1.60733e-11,292.971,1.9285500000000001e-19,0.0,-1.14389,0.128348,19.971000000000004
-1.07071,1.35544e-11,292.971,1.66486e-19,0.0,-1.18135,0.127909,19.971000000000004
-1.09596,1.10356e-11,292.971,1.40117e-19,0.0,-1.21881,0.127471,19.971000000000004
-1.12121,8.44779e-12,292.971,1.12039e-19,0.0,-1.22711,0.130927,19.971000000000004
-1.14646,7.37244e-12,292.971,9.906429999999999e-20,0.0,-1.21993,0.136727,19.971000000000004
-1.17172,6.29709e-12,292.971,8.608939999999999e-20,0.0,-1.21275,0.142527,19.971000000000004
-1.19697,5.22174e-12,292.971,7.31145e-20,0.0,-1.20556,0.148326,19.971000000000004
-1.22222,4.15386e-12,292.971,5.94674e-20,0.0,-1.16549,0.157765,19.971000000000004
-1.24747,3.63096e-12,292.971,5.1958699999999997e-20,0.0,-1.109,0.169495,19.971000000000004
-1.27273,3.10806e-12,292.972,4.445e-20,0.0,-1.05252,0.181224,19.97199999999998
-1.29798,2.58516e-12,292.972,3.69413e-20,0.0,-0.996032,0.192954,19.97199999999998
-1.32323,2.00684e-12,292.972,2.7687e-20,0.0,-0.908013,0.207044,19.97199999999998
-1.34848,1.74989e-12,292.972,2.29904e-20,0.0,-0.808314,0.222766,19.97199999999998
-1.37374,1.49293e-12,292.972,1.82938e-20,0.0,-0.708616,0.238488,19.97199999999998
-1.39899,1.23598e-12,292.972,1.35973e-20,0.0,-0.608917,0.25421,19.97199999999998
-1.42424,1.01962e-12,292.972,9.57379e-21,0.0,-0.483786,0.27471,19.97199999999998
-1.44949,8.29007e-13,292.972,6.034629999999999e-21,0.0,-0.346847,0.297191,19.97199999999998
-1.47475,7.06358e-13,292.972,3.84523e-21,0.0,-0.216352,0.243935,19.97199999999998
-1.5,5.95127e-13,292.972,1.88392e-21,0.0,-0.0876187,0.167968,19.97199999999998
