y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
0.444444,5.52264e-08,329.209,1.21323e-15,0.0,1.77943,0.323939,56.209
0.419192,5.05762e-08,329.24,1.09644e-15,7.5415e-36,1.80686,0.320216,56.24000000000001
0.393939,4.69416e-08,329.269,1.0048e-15,0.0,1.83116,0.31654,56.269000000000005
0.368687,4.38193e-08,329.298,9.26598e-16,0.0,1.85233,0.312924,56.298
0.343434,4.10485e-08,329.327,8.57849e-16,0.0,1.87038,0.309379,56.327
0.318182,3.85839e-08,329.354,7.97148e-16,0.0,1.88533,0.305914,56.353999999999985
0.292929,3.63881e-08,329.381,7.43349e-16,0.0,1.89719,0.302535,56.38099999999997
0.267677,3.44216e-08,329.408,6.95334e-16,0.0,1.90597,0.299248,56.408000000000015
0.242424,3.26609e-08,329.434,6.52391e-16,0.0,1.91171,0.296057,56.434000000000026
0.217172,3.09419e-08,329.459,6.11067e-16,0.0,1.91442,0.292965,56.459
0.191919,2.92905e-08,329.484,5.71783e-16,0.0,1.91413,0.289972,56.48399999999998
0.166667,2.78959e-08,329.509,5.3811e-16,0.0,1.91088,0.287076,56.509000000000015
0.141414,2.64736e-08,329.533,5.04434e-16,0.0,1.90471,0.284275,56.533000000000015
0.116162,2.51807e-08,329.557,4.73691e-16,0.0,1.89567,0.281562,56.557000000000016
0.0909091,2.41475e-08,329.581,4.48225e-16,0.0,1.88384,0.278926,56.58100000000002
0.0656566,2.32303e-08,329.606,4.25224e-16,0.0,1.86932,0.276351,56.605999999999995
0.040404,2.23999e-08,329.632,4.04092e-16,0.0,1.85221,0.273837,56.632000000000005
0.0151515,2.166e-08,329.661,3.84848e-16,0.0,1.83176,0.271556,56.661
-0.010101,2.11288e-08,329.68,3.70206e-16,0.0,1.80711,0.269662,56.68000000000001
-0.0353535,2.07705e-08,329.703,3.58914e-16,0.0,1.7795,0.267906,56.702999999999975
-0.0606061,2.05094e-08,329.727,3.49496e-16,0.0,1.75036,0.266454,56.726999999999975
-0.0858586,2.02593e-08,329.749,3.40225e-16,0.0,1.7199,0.264781,56.749000000000024
-0.111111,1.99937e-08,329.764,3.30157e-16,0.0,1.68378,0.26273,56.76400000000001
-0.136364,1.97521e-08,329.788,3.20297e-16,0.0,1.64257,0.260742,56.78800000000001
-0.161616,1.95682e-08,329.811,3.11831e-16,0.0,1.60045,0.258945,56.81099999999998
-0.186869,1.94554e-08,329.833,3.05088e-16,0.0,1.55721,0.257381,56.83300000000003
-0.212121,1.93307e-08,329.853,2.98352e-16,0.0,1.51192,0.255773,56.85300000000001
-0.237374,1.91882e-08,329.872,2.91438e-16,0.0,1.46197,0.253995,56.872000000000014
-0.262626,1.90457e-08,329.891,2.84525e-16,0.0,1.41203,0.252216,56.89100000000002
-0.287879,1.89049e-08,329.91,2.77625e-16,0.0,1.36198,0.250461,56.910000000000025
-0.313131,1.87499e-08,329.924,2.70078e-16,0.0,1.30329,0.248706,56.92399999999998
-0.338384,1.85661e-08,329.942,2.62161e-16,0.0,1.23776,0.246345,56.94200000000001
-0.363636,1.83823e-08,329.96,2.54244e-16,0.0,1.17222,0.243985,56.95999999999998
-0.388889,1.81985e-08,329.977,2.46327e-16,0.0,1.10669,0.241624,56.976999999999975
-0.414141,1.80514e-08,329.994,2.39156e-16,0.0,1.03468,0.239079,56.99400000000003
-0.439394,1.80034e-08,330.01,2.33834e-16,0.0,0.956452,0.236109,57.00999999999999
-0.464646,1.79554e-08,330.026,2.28512e-16,0.0,0.878222,0.233139,57.02600000000001
-0.489899,1.79074e-08,330.043,2.2319e-16,0.0,0.799992,0.23017,57.043000000000006
-0.515152,1.79468e-08,330.057,2.18996e-16,0.0,0.716125,0.227195,57.057000000000016
-0.540404,1.81076e-08,330.071,2.16513e-16,0.0,0.627169,0.223629,57.071000000000026
-0.565657,1.82683e-08,330.085,2.14029e-16,0.0,0.538212,0.220063,57.08499999999998
-0.590909,1.8429e-08,330.099,2.11546e-16,0.0,0.449256,0.216498,57.09899999999999
-0.616162,1.87716e-08,330.11,2.11751e-16,0.0,0.351446,0.212472,57.110000000000014
-0.641414,1.92777e-08,330.12,2.14371e-16,0.0,0.246361,0.207685,57.120000000000005
-0.666667,1.97837e-08,330.129,2.1699e-16,0.0,0.141275,0.202898,57.12900000000002
-0.691919,2.02897e-08,330.139,2.1961e-16,0.0,0.0361895,0.198111,57.13900000000001
-0.717172,2.0969e-08,330.143,2.2678e-16,0.0,-0.0700028,0.192689,57.14299999999997
-0.742424,2.17654e-08,330.144,2.37116e-16,0.0,-0.177992,0.186537,57.144000000000005
-0.767677,2.25618e-08,330.144,2.47452e-16,0.0,-0.285982,0.180386,57.144000000000005
-0.792929,2.33582e-08,330.145,2.57789e-16,0.0,-0.393971,0.174235,57.14499999999998
-0.818182,2.4312e-08,330.139,2.73381e-16,0.0,-0.491019,0.168637,57.13900000000001
-0.843434,2.53246e-08,330.129,2.91924e-16,0.0,-0.582207,0.162796,57.12900000000002
-0.868687,2.63372e-08,330.12,3.10466e-16,0.0,-0.673396,0.156954,57.120000000000005
-0.893939,2.73498e-08,330.111,3.29009e-16,0.0,-0.764585,0.151112,57.11099999999999
-0.919192,2.84506e-08,330.098,3.5221e-16,0.0,-0.84296,0.146668,57.09800000000001
-0.944444,2.95287e-08,330.085,3.77319e-16,0.0,-0.914291,0.142553,57.08499999999998
-0.969697,3.06068e-08,330.072,4.02428e-16,0.0,-0.985622,0.138437,57.072
-0.994949,3.16849e-08,330.058,4.27537e-16,0.0,-1.05695,0.134322,57.05799999999999
-1.0202,3.26243e-08,330.042,4.52595e-16,0.0,-1.1063,0.132581,57.04199999999997
-1.04545,3.34051e-08,330.026,4.76231e-16,0.0,-1.14354,0.132164,57.02600000000001
-1.07071,3.41859e-08,330.01,4.99866e-16,0.0,-1.18078,0.131747,57.00999999999999
-1.09596,3.49667e-08,329.994,5.23502e-16,0.0,-1.21802,0.13133,56.99400000000003
-1.12121,3.57171e-08,329.973,5.47032e-16,0.0,-1.22611,0.134751,56.97300000000001
-1.14646,3.63962e-08,329.952,5.68935e-16,0.0,-1.21872,0.140495,56.952
-1.17172,3.70752e-08,329.931,5.90838e-16,0.0,-1.21133,0.146239,56.93099999999998
-1.19697,3.77543e-08,329.91,6.1274e-16,0.0,-1.20395,0.151983,56.910000000000025
-1.22222,3.9005e-08,329.88,6.31079e-16,0.0,-1.16373,0.16132,56.879999999999995
-1.24747,4.04989e-08,329.848,6.4652e-16,0.0,-1.10715,0.172934,56.84800000000001
-1.27273,4.19928e-08,329.815,6.61961e-16,0.0,-1.05058,0.184548,56.815
-1.29798,4.34868e-08,329.783,6.77402e-16,0.0,-0.994,0.196161,56.783000000000015
-1.32323,4.56354e-08,329.74,6.66184e-16,0.0,-0.90599,0.210139,56.74000000000001
-1.34848,4.78563e-08,329.692,6.45058e-16,0.0,-0.806376,0.225751,56.69200000000001
-1.37374,5.00773e-08,329.645,6.23932e-16,0.0,-0.706762,0.241363,56.64499999999998
-1.39899,5.22982e-08,329.598,6.02807e-16,0.0,-0.607148,0.256975,56.59800000000001
-1.42424,5.28729e-08,329.522,5.07186e-16,0.0,-0.482243,0.277262,56.52199999999999
-1.44949,5.29054e-08,329.435,3.87194e-16,0.0,-0.34559,0.299494,56.435
-1.47475,5.20081e-08,329.367,2.82426e-16,0.0,-0.2155,0.245616,56.36700000000002
-1.5,5.08714e-08,329.303,1.80783e-16,0.0,-0.0872001,0.168927,56.303
