y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
-0.969697,3.03023e-08,332.722,4.02428e-16,0.0,-0.981004,0.139937,59.72199999999998
-0.994949,3.13693e-08,332.707,4.27537e-16,0.0,-1.0521,0.135846,59.706999999999994
-1.0202,3.22971e-08,332.688,4.52595e-16,0.0,-1.10129,0.134129,59.68799999999999
-1.04545,3.30669e-08,332.669,4.76231e-16,0.0,-1.13843,0.133736,59.66899999999998
-1.07071,3.38367e-08,332.651,4.99866e-16,0.0,-1.17557,0.133343,59.65100000000001
-1.09596,3.46066e-08,332.632,5.23502e-16,0.0,-1.2127,0.13295,59.632000000000005
-1.12121,3.5346e-08,332.607,5.47032e-16,0.0,-1.2208,0.136388,59.60700000000003
-1.14646,3.60149e-08,332.582,5.68935e-16,0.0,-1.21351,0.142154,59.581999999999994
-1.17172,3.66838e-08,332.556,5.90838e-16,0.0,-1.20622,0.147919,59.55599999999998
-1.19697,3.73527e-08,332.531,6.1274e-16,0.0,-1.19893,0.153684,59.531000000000006
-1.22222,3.85852e-08,332.494,6.31079e-16,0.0,-1.15892,0.163032,59.49400000000003
-1.24747,4.00576e-08,332.455,6.4652e-16,0.0,-1.10261,0.174671,59.454999999999984
-1.27273,4.15301e-08,332.415,6.61961e-16,0.0,-1.04631,0.18631,59.41500000000002
-1.29798,4.30025e-08,332.376,6.77402e-16,0.0,-0.990011,0.197949,59.375999999999976
-1.32323,4.51269e-08,332.322,6.66184e-16,0.0,-0.90239,0.211966,59.322
-1.34848,4.73253e-08,332.264,6.45058e-16,0.0,-0.8032,0.227657,59.26400000000001
-1.37374,4.95237e-08,332.206,6.23932e-16,0.0,-0.70401,0.243349,59.20600000000002
-1.39899,5.17221e-08,332.148,6.02807e-16,0.0,-0.60482,0.25904,59.148000000000025
-1.42424,5.23245e-08,332.054,5.07186e-16,0.0,-0.480425,0.279482,59.053999999999974
-1.44949,5.24009e-08,331.948,3.87194e-16,0.0,-0.344321,0.301904,58.94799999999998
-1.47475,5.15544e-08,331.864,2.82426e-16,0.0,-0.21472,0.247598,58.863999999999976
-1.5,5.04709e-08,331.787,1.80783e-16,0.0,-0.0868986,0.170306,58.78699999999998
