y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
-0.287879,6.21646e-10,293.044,8.300680000000001e-18,0.0,1.33906,0.244436,20.043999999999983
-0.313131,6.45821e-10,293.043,8.4591e-18,0.0,1.28026,0.242642,20.043000000000006
-0.338384,6.10993e-10,293.043,7.88147e-18,0.0,1.21442,0.240443,20.043000000000006
-0.363636,5.76165e-10,293.042,7.30384e-18,0.0,1.14858,0.238244,20.041999999999973
-0.388889,5.41337e-10,293.042,6.72621e-18,0.0,1.08274,0.236045,20.041999999999973
-0.414141,4.86267e-10,293.041,5.87069e-18,0.0,1.01017,0.233548,20.040999999999997
-0.439394,4.46918e-10,293.041,5.32234e-18,0.0,0.931093,0.230745,20.040999999999997
-0.464646,4.07569e-10,293.04,4.7739900000000004e-18,0.0,0.852013,0.227942,20.04000000000002
-0.489899,3.6822e-10,293.04,4.2256400000000006e-18,0.0,0.772933,0.22514,20.04000000000002
-0.515152,3.11818e-10,293.04,3.47217e-18,0.0,0.687475,0.222363,20.04000000000002
-0.540404,2.79377e-10,293.04,3.07303e-18,0.0,0.596324,0.21931,20.04000000000002
-0.565657,2.46935e-10,293.039,2.6738900000000003e-18,0.0,0.505173,0.216257,20.038999999999987
-0.590909,2.14494e-10,293.039,2.27475e-18,0.0,0.414023,0.213204,20.038999999999987
-0.616162,1.7044e-10,293.039,1.75323e-18,0.0,0.314105,0.210305,20.038999999999987
-0.641414,1.48095e-10,293.04,1.5104100000000002e-18,0.0,0.206901,0.207234,20.04000000000002
-0.666667,1.25749e-10,293.04,1.26758e-18,0.0,0.0996971,0.204163,20.04000000000002
-0.691919,1.03404e-10,293.04,1.02475e-18,0.0,-0.00750679,0.201093,20.04000000000002
-0.717172,7.51266e-11,293.041,7.26934e-19,0.0,-0.116209,0.197448,20.040999999999997
-0.742424,6.30102e-11,293.043,6.09439e-19,0.0,-0.226515,0.193254,20.043000000000006
-0.767677,5.08938e-11,293.044,4.91945e-19,0.0,-0.33682,0.18906,20.043999999999983
-0.792929,3.87774e-11,293.045,3.7445e-19,0.0,-0.447126,0.184865,20.045000000000016
-0.818182,2.51423e-11,293.047,2.43801e-19,0.0,-0.547148,0.180509,20.047000000000025
-0.843434,2.1041e-11,293.049,2.05974e-19,0.0,-0.641064,0.175902,20.048999999999978
-0.868687,1.69398e-11,293.051,1.68146e-19,0.0,-0.734981,0.171295,20.050999999999988
-0.893939,1.28386e-11,293.053,1.30319e-19,0.0,-0.828897,0.166689,20.052999999999997
-0.919192,8.45606e-12,293.055,8.95755e-20,0.0,-0.909126,0.163215,20.055000000000007
-0.944444,7.16356e-12,293.057,7.7013e-20,0.0,-0.981595,0.160183,20.057000000000016
-0.969697,5.87106e-12,293.059,6.44506e-20,0.0,-1.05406,0.157151,20.059000000000026
-0.994949,4.57856e-12,293.061,5.1888199999999994e-20,0.0,-1.12653,0.154119,20.06099999999998
-1.0202,3.23707e-12,293.064,3.8560099999999995e-20,0.0,-1.17573,0.153025,20.06400000000002
-1.04545,2.78161e-12,293.066,3.36685e-20,0.0,-1.21196,0.152975,20.065999999999974
-1.07071,2.32615e-12,293.067,2.8776799999999995e-20,0.0,-1.24819,0.152925,20.067000000000007
-1.09596,1.87069e-12,293.069,2.3885199999999997e-20,0.0,-1.28442,0.152875,20.069000000000017
-1.12121,1.41152e-12,293.071,1.8779199999999997e-20,0.0,-1.28956,0.155531,20.071000000000026
-1.14646,1.22877e-12,293.073,1.65365e-20,0.0,-1.27821,0.159815,20.07299999999998
-1.17172,1.04601e-12,293.075,1.42937e-20,0.0,-1.26686,0.164099,20.07499999999999
-1.19697,8.6325e-13,293.077,1.2051e-20,0.0,-1.25551,0.168383,20.076999999999998
-1.22222,6.85347e-13,293.079,9.73883e-21,0.0,-1.21055,0.175341,20.079000000000008
-1.24747,6.03649e-13,293.081,8.5468e-21,0.0,-1.14903,0.183898,20.081000000000017
-1.27273,5.21951e-13,293.083,7.35477e-21,0.0,-1.08751,0.192455,20.083000000000027
-1.29798,4.40252e-13,293.085,6.16275e-21,0.0,-1.02599,0.201012,20.08499999999998
-1.32323,3.49883e-13,293.088,4.68247e-21,0.0,-0.932593,0.211296,20.088000000000022
-1.34848,3.13426e-13,293.09,3.96262e-21,0.0,-0.828187,0.22258,20.089999999999975
-1.37374,2.7697e-13,293.092,3.24278e-21,0.0,-0.723782,0.233865,20.091999999999985
-1.39899,2.40514e-13,293.095,2.5229299999999998e-21,0.0,-0.619376,0.245149,20.095000000000027
-1.42424,2.0784e-13,293.098,1.84781e-21,0.0,-0.489836,0.258991,20.098000000000013
-1.44949,1.78369e-13,293.101,1.2265599999999999e-21,0.0,-0.34858,0.273925,20.101
-1.47475,1.58328e-13,293.104,8.15009e-22,0.0,-0.216187,0.222168,20.103999999999985
-1.5,1.39739e-13,293.107,4.38928e-22,0.0,-0.086163,0.150463,20.107000000000028
