y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,1102040.0,958.51,0.991534,0.0,-16.2348,-0.00351017,685.51
0.974747,6867250.0,1038.85,0.905819,0.0,-15.4456,0.140162,765.8499999999999
0.949495,4320470.0,1108.22,0.848661,0.0,-14.5529,0.2851,835.22
0.924242,3144400.0,1163.69,0.801493,0.0,-13.8609,0.458782,890.69
0.89899,2784270.0,1220.72,0.751952,0.0,-13.1409,0.631492,947.72
0.873737,2783930.0,1283.39,0.697604,0.0,-12.3701,0.794416,1010.3900000000001
0.848485,2996480.0,1353.93,0.637043,0.0,-11.5275,0.940632,1080.93
0.823232,3425680.0,1433.22,0.569544,0.0,-10.6003,1.06382,1160.22
0.79798,4376690.0,1518.82,0.495245,0.0,-9.57684,1.15859,1245.82
0.772727,6152450.0,1605.79,0.415521,0.0,-8.45791,1.22166,1332.79
0.747475,8269670.0,1694.21,0.332145,0.0,-7.26743,1.24642,1421.21
0.722222,10479500.0,1781.24,0.247486,0.0,-6.02936,1.22717,1508.24
0.69697,10945800.0,1821.69,0.169257,9.91113e-33,-4.74074,1.15347,1548.69
0.671717,10971100.0,1792.91,0.104362,0.0,-3.45927,1.0091,1519.91
0.646465,9794420.0,1712.07,0.0538439,0.0,-2.22647,0.797742,1439.07
0.621212,5872570.0,1519.29,0.0248494,0.0,-1.04172,0.471258,1246.29
0.59596,2779830.0,1236.49,0.00969249,0.0,-0.00181317,0.051812,963.49
0.570707,914486.0,894.021,0.00347241,0.0,0.644123,-0.279356,621.021
0.545455,250824.0,626.664,0.0013124,0.0,0.779026,-0.356514,353.664
0.520202,51622.4,484.862,0.000440075,0.0,0.729579,-0.285477,211.86200000000002
0.494949,12238.7,429.306,0.000141082,0.0,0.706845,-0.164242,156.30599999999998
0.469697,3326.7,405.927,4.53614e-05,0.0,0.732901,-0.0459851,132.92700000000002
0.444444,966.266,393.547,1.46344e-05,0.0,0.783559,0.0487599,120.54700000000003
0.419192,294.249,385.21,4.73434e-06,5.349759999999999e-35,0.84049,0.118518,112.20999999999998
0.393939,91.1501,378.72,1.51302e-06,0.0,0.89526,0.168322,105.72000000000003
0.368687,28.1556,373.268,4.74959e-07,0.0,0.944679,0.20376,100.26799999999997
0.343434,8.68493,368.52,1.48114e-07,0.0,0.987992,0.229223,95.51999999999998
0.318182,2.72343,364.319,4.69489e-08,0.0,1.02543,0.247778,91.31900000000002
0.292929,0.905796,360.569,1.58088e-08,0.0,1.05753,0.261474,87.56900000000002
0.267677,0.345492,357.206,6.11452e-09,0.0,1.08486,0.271687,84.20600000000002
0.242424,0.166438,354.178,2.9908e-09,0.0,1.1079,0.279354,81.178
0.217172,0.10426,351.419,1.90503e-09,0.0,1.127,0.285074,78.41899999999998
0.191919,0.078835,348.883,1.46688e-09,0.0,1.14248,0.289338,75.88299999999998
0.166667,0.0655697,346.594,1.24308e-09,0.0,1.15477,0.292532,73.594
0.141414,0.0566207,344.495,1.09373e-09,0.0,1.16395,0.294877,71.495
0.116162,0.0494892,342.555,9.73717e-10,0.0,1.1701,0.296585,69.555
0.0909091,0.0435512,340.802,8.71824e-10,0.0,1.17347,0.297743,67.80200000000002
0.0656566,0.0384389,339.212,7.81768e-10,0.0,1.17411,0.298452,66.21199999999999
0.040404,0.0339584,337.759,7.00461e-10,0.0,1.17207,0.298794,64.75900000000001
0.0151515,0.0300049,336.423,6.26445e-10,0.0,1.16741,0.298842,63.423
-0.010101,0.026791,335.275,5.64187e-10,0.0,1.16066,0.298638,62.27499999999998
-0.0353535,0.0242658,334.308,5.13644e-10,0.0,1.15191,0.298299,61.30799999999999
-0.0606061,0.0222938,333.517,4.72611e-10,0.0,1.14092,0.29772,60.516999999999996
-0.0858586,0.0206177,332.806,4.366e-10,0.0,1.12792,0.297046,59.80599999999998
-0.111111,0.0188856,332.095,3.98781e-10,0.0,1.11168,0.296241,59.09500000000003
-0.136364,0.0174828,331.473,3.67051e-10,0.0,1.09151,0.295354,58.47300000000001
-0.161616,0.0162227,330.881,3.38176e-10,0.0,1.06949,0.294396,57.88099999999997
-0.186869,0.0151386,330.327,3.12827e-10,0.0,1.04518,0.293351,57.327
-0.212121,0.0141698,329.865,2.89974e-10,0.0,1.01842,0.292197,56.86500000000001
-0.237374,0.0133916,329.492,2.71165e-10,0.0,0.98738,0.291029,56.49200000000002
-0.262626,0.0126134,329.12,2.52356e-10,0.0,0.956341,0.28986,56.120000000000005
-0.287879,0.0118343,328.746,2.33517e-10,0.0,0.925244,0.288707,55.74599999999998
-0.313131,0.0110486,328.442,2.14529e-10,0.0,0.886964,0.287481,55.44200000000001
-0.338384,0.0104475,328.258,1.99841e-10,0.0,0.842315,0.286125,55.25799999999998
-0.363636,0.00984641,328.075,1.85152e-10,0.0,0.797665,0.284769,55.07499999999999
-0.388889,0.00924532,327.892,1.70464e-10,0.0,0.753016,0.283413,54.891999999999996
-0.414141,0.00865275,327.775,1.56405e-10,0.0,0.70201,0.281936,54.77499999999998
-0.439394,0.00819058,327.729,1.45611e-10,0.0,0.645054,0.280428,54.728999999999985
-0.464646,0.00772841,327.684,1.34817e-10,0.0,0.588099,0.27892,54.684000000000026
-0.489899,0.00726624,327.638,1.24023e-10,0.0,0.531143,0.277412,54.63799999999998
-0.515152,0.00682136,327.69,1.14133e-10,0.0,0.468024,0.275962,54.69
-0.540404,0.00647421,327.826,1.06697e-10,0.0,0.399676,0.274525,54.82600000000002
-0.565657,0.00612705,327.963,9.92622e-11,0.0,0.331328,0.273087,54.96300000000002
-0.590909,0.0057799,328.1,9.1827e-11,0.0,0.26298,0.27165,55.10000000000002
-0.616162,0.00545576,328.396,8.54198e-11,0.0,0.189111,0.270578,55.396000000000015
-0.641414,0.00520389,328.813,8.08075e-11,0.0,0.110919,0.269588,55.81299999999999
-0.666667,0.00495201,329.23,7.61953e-11,0.0,0.0327261,0.268598,56.23000000000002
-0.691919,0.00470013,329.647,7.1583e-11,0.0,-0.0454663,0.267609,56.64699999999999
-0.717172,0.00448804,330.248,6.82391e-11,0.0,-0.124439,0.267147,57.24799999999999
-0.742424,0.00433908,330.969,6.6351e-11,0.0,-0.204107,0.266765,57.968999999999994
-0.767677,0.00419013,331.691,6.44629e-11,0.0,-0.283775,0.266382,58.690999999999974
-0.792929,0.00404118,332.413,6.25748e-11,0.0,-0.363443,0.265999,59.41300000000001
-0.818182,0.00393418,333.293,6.18567e-11,0.0,-0.437015,0.266312,60.293000000000006
-0.843434,0.003874,334.263,6.21463e-11,0.0,-0.50678,0.266703,61.26299999999998
-0.868687,0.00381383,335.234,6.2436e-11,0.0,-0.576545,0.267094,62.23399999999998
-0.893939,0.00375365,336.204,6.27256e-11,0.0,-0.64631,0.267485,63.20400000000001
-0.919192,0.00372817,337.331,6.38464e-11,0.0,-0.703731,0.268748,64.33100000000002
-0.944444,0.00373211,338.537,6.55144e-11,0.0,-0.753866,0.270213,65.53699999999998
-0.969697,0.00373604,339.742,6.71824e-11,0.0,-0.804001,0.271679,66.74200000000002
-0.994949,0.00373998,340.948,6.88503e-11,0.0,-0.854137,0.273144,67.94799999999998
-1.0202,0.00377867,342.329,7.10582e-11,0.0,-0.885441,0.275708,69.32900000000001
-1.04545,0.00383994,343.792,7.35282e-11,0.0,-0.906264,0.278728,70.79199999999997
-1.07071,0.00390121,345.255,7.59981e-11,0.0,-0.927086,0.281748,72.255
-1.09596,0.00396248,346.718,7.8468e-11,0.0,-0.947908,0.284768,73.71800000000002
-1.12121,0.00403879,348.427,8.07942e-11,0.0,-0.946283,0.28906,75.42700000000002
-1.14646,0.00412249,350.248,8.29738e-11,0.0,-0.932898,0.294071,77.24799999999999
-1.17172,0.00420619,352.07,8.51535e-11,0.0,-0.919513,0.299083,79.07
-1.19697,0.00428989,353.891,8.73332e-11,0.0,-0.906128,0.304094,80.89100000000002
-1.22222,0.00438211,356.063,8.80382e-11,0.0,-0.870454,0.310166,83.06299999999999
-1.24747,0.0044766,358.386,8.79949e-11,0.0,-0.824031,0.316982,85.38600000000002
-1.27273,0.00457109,360.708,8.79517e-11,0.0,-0.777607,0.323798,87.70800000000003
-1.29798,0.00466558,363.031,8.79084e-11,0.0,-0.731184,0.330615,90.031
-1.32323,0.00481601,365.877,8.3663e-11,0.0,-0.662569,0.337471,92.87700000000001
-1.34848,0.00497469,368.821,7.81745e-11,0.0,-0.586797,0.344831,95.82100000000003
-1.37374,0.00513337,371.764,7.2686e-11,0.0,-0.511025,0.352191,98.76400000000001
-1.39899,0.00529205,374.708,6.71975e-11,0.0,-0.435253,0.359551,101.70800000000003
-1.42424,0.00527132,378.817,5.38358e-11,0.0,-0.342879,0.365032,105.81700000000001
-1.44949,0.00519785,383.4,3.7818e-11,0.0,-0.242546,0.370195,110.39999999999998
-1.47475,0.00503451,386.821,2.49441e-11,0.0,-0.150105,0.293038,113.82100000000003
-1.5,0.00484408,389.919,1.28311e-11,0.0,-0.0598067,0.19177,116.91899999999998
