y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,9044970.0,1193.99,0.11901,0.0,0.0266551,0.427779,920.99
0.974747,337818.0,350.422,0.00134193,0.0,0.208919,0.600946,77.42200000000003
0.949495,4976.0,296.123,3.64711e-05,0.0,0.40387,0.520585,23.12299999999999
0.924242,295.264,293.345,3.00497e-06,0.0,0.558393,0.469833,20.345000000000027
0.89899,26.7525,293.04,3.41645e-07,0.0,0.683728,0.434883,20.04000000000002
0.873737,2.91001,292.999,4.37302e-08,0.0,0.79077,0.412319,19.999000000000024
0.848485,0.353049,292.993,5.93292e-09,0.0,0.885766,0.398117,19.992999999999995
0.823232,0.0457171,292.992,8.29796e-10,0.0,0.972256,0.389037,19.99200000000002
0.79798,0.0061333,292.992,1.17564e-10,0.0,1.05231,0.382885,19.99200000000002
0.772727,0.000816831,292.992,1.629e-11,0.0,1.12716,0.378299,19.99200000000002
0.747475,0.000107131,292.992,2.19888e-12,0.0,1.19756,0.374488,19.99200000000002
0.722222,1.36774e-05,292.991,2.86461e-13,0.0,1.264,0.37101,19.990999999999985
0.69697,1.69309e-06,292.991,3.59249e-14,4.79646e-34,1.32677,0.36763,19.990999999999985
0.671717,1.98024e-07,292.991,4.23046e-15,0.0,1.38607,0.364233,19.990999999999985
0.646465,2.18462e-08,292.991,4.67386e-16,0.0,1.44204,0.360764,19.990999999999985
0.621212,2.33093e-09,292.991,4.97117e-17,0.0,1.49475,0.357209,19.990999999999985
0.59596,2.80723e-10,292.991,5.94343e-18,0.0,1.54426,0.35357,19.990999999999985
0.570707,8.32364e-11,292.991,1.74203e-18,0.0,1.59059,0.349862,19.990999999999985
0.545455,7.39819e-11,292.991,1.5282400000000002e-18,0.0,1.63376,0.3461,19.990999999999985
0.520202,8.42179e-11,292.991,1.7161e-18,0.0,1.67379,0.342305,19.990999999999985
0.494949,9.77373e-11,292.991,1.96375e-18,0.0,1.71068,0.338496,19.990999999999985
0.469697,1.1306e-10,292.991,2.23986e-18,0.0,1.74444,0.334692,19.990999999999985
0.444444,1.30417e-10,292.991,2.54836e-18,0.0,1.77506,0.33091,19.990999999999985
0.419192,1.50144e-10,292.99,2.8951100000000002e-18,7.26638e-36,1.80256,0.327165,19.99000000000001
0.393939,1.71336e-10,292.99,3.2618400000000004e-18,0.0,1.82693,0.323471,19.99000000000001
0.368687,1.9456e-10,292.99,3.65883e-18,0.0,1.84819,0.319842,19.99000000000001
0.343434,2.20124e-10,292.99,4.0908e-18,0.0,1.86634,0.316289,19.99000000000001
0.318182,2.48133e-10,292.99,4.55834e-18,0.0,1.88139,0.312821,19.99000000000001
0.292929,2.78762e-10,292.99,5.06308e-18,0.0,1.89337,0.309445,19.99000000000001
0.267677,3.12244e-10,292.99,5.6074e-18,0.0,1.90227,0.306167,19.99000000000001
0.242424,3.48838e-10,292.99,6.193840000000001e-18,0.0,1.90814,0.302992,19.99000000000001
0.217172,3.89768e-10,292.99,6.8415e-18,0.0,1.91098,0.299922,19.99000000000001
0.191919,4.35461e-10,292.99,7.554550000000001e-18,0.0,1.91083,0.296958,19.99000000000001
0.166667,4.84903e-10,292.99,8.311660000000001e-18,0.0,1.90772,0.294098,19.99000000000001
0.141414,5.41295e-10,292.99,9.16346e-18,0.0,1.9017,0.29134,19.99000000000001
0.116162,6.03871e-10,292.99,1.00915e-17,0.0,1.89281,0.288675,19.99000000000001
0.0909091,6.72809e-10,292.99,1.10927e-17,0.0,1.88113,0.286091,19.99000000000001
0.0656566,7.51808e-10,292.99,1.22215e-17,0.0,1.86677,0.283571,19.99000000000001
0.040404,8.4567e-10,292.99,1.3546e-17,0.0,1.84982,0.28111,19.99000000000001
0.0151515,9.64821e-10,292.99,1.52177e-17,0.0,1.82954,0.278883,19.99000000000001
-0.010101,1.08488e-09,292.99,1.685e-17,0.0,1.80513,0.277056,19.99000000000001
-0.0353535,1.20511e-09,292.99,1.84678e-17,0.0,1.77777,0.27537,19.99000000000001
-0.0606061,1.33453e-09,292.99,2.01451e-17,0.0,1.74886,0.274002,19.99000000000001
