y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,9599440.0,1227.99,0.113778,0.0,0.0283536,0.43176,954.99
0.974747,349654.0,396.163,0.00144493,0.0,0.209208,0.616352,123.16300000000001
0.949495,9507.97,333.652,8.04398e-05,0.0,0.380298,0.53197,60.65199999999999
0.924242,1153.66,327.65,1.34964e-05,0.0,0.51921,0.481248,54.64999999999998
0.89899,230.231,326.131,3.30692e-06,0.0,0.635556,0.445438,53.13099999999997
0.873737,59.0815,325.501,9.82698e-07,0.0,0.736788,0.420717,52.500999999999976
0.848485,17.9557,325.133,3.32487e-07,0.0,0.827189,0.403771,52.13299999999998
0.823232,6.18241,324.866,1.24033e-07,0.0,0.9093,0.391883,51.865999999999985
0.79798,2.32584,324.648,4.96084e-08,0.0,0.984748,0.383111,51.648000000000025
0.772727,0.924659,324.461,2.0687e-08,0.0,1.05465,0.376174,51.46100000000001
0.747475,0.381151,324.298,8.85335e-09,0.0,1.11981,0.370281,51.298
0.722222,0.160105,324.152,3.82983e-09,0.0,1.1808,0.364963,51.15199999999999
0.69697,0.0674588,324.02,1.65049e-09,4.40535e-34,1.23804,0.359956,51.01999999999998
0.671717,0.0277391,323.9,6.90101e-10,0.0,1.29183,0.355116,50.89999999999998
0.646465,0.0111441,323.791,2.80312e-10,0.0,1.34242,0.350366,50.791
0.621212,0.00437095,323.693,1.10572e-10,0.0,1.38996,0.345668,50.692999999999984
0.59596,0.00167014,323.602,4.22858e-11,0.0,1.43457,0.341005,50.601999999999975
0.570707,0.000623413,323.519,1.57293e-11,0.0,1.47632,0.336366,50.519000000000005
0.545455,0.00022281,323.44,5.5819e-12,0.0,1.51525,0.33175,50.44
0.520202,7.58174e-05,323.367,1.88012e-12,0.0,1.55139,0.327165,50.36700000000002
0.494949,2.48778e-05,323.299,6.09211e-13,0.0,1.58473,0.322618,50.29899999999998
0.469697,7.91983e-06,323.236,1.91214e-13,0.0,1.61528,0.318117,50.23599999999999
0.444444,2.46004e-06,323.176,5.85057e-14,0.0,1.64301,0.313665,50.17599999999999
0.419192,7.34667e-07,323.117,1.72036e-14,6.73815e-36,1.6679,0.309255,50.11700000000002
0.393939,2.1774e-07,323.062,5.02024e-15,0.0,1.68992,0.304898,50.06200000000001
0.368687,6.98414e-08,323.01,1.5857e-15,0.0,1.70905,0.3006,50.00999999999999
0.343434,2.82961e-08,322.961,6.32712e-16,0.0,1.72528,0.296365,49.96100000000001
0.318182,1.66541e-08,322.913,3.66881e-16,0.0,1.73859,0.292195,49.91300000000001
0.292929,1.32329e-08,322.867,2.87371e-16,0.0,1.74899,0.288093,49.86700000000002
0.267677,1.20714e-08,322.823,2.58539e-16,0.0,1.75645,0.284062,49.82299999999998
0.242424,1.15578e-08,322.78,2.44187e-16,0.0,1.76099,0.280107,49.77999999999997
0.217172,1.12297e-08,322.738,2.34051e-16,0.0,1.7626,0.276227,49.738
0.191919,1.09673e-08,322.696,2.25473e-16,0.0,1.7613,0.272424,49.696000000000026
0.166667,1.07863e-08,322.656,2.18702e-16,0.0,1.75711,0.268707,49.656000000000006
0.141414,1.0624e-08,322.616,2.12387e-16,0.0,1.75005,0.265075,49.615999999999985
0.116162,1.04894e-08,322.575,2.06663e-16,0.0,1.74016,0.261524,49.57499999999999
0.0909091,1.04216e-08,322.535,2.02266e-16,0.0,1.72748,0.258047,49.535000000000025
