y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
0.0656566,2.56092e-07,292.865,4.12053e-15,0.0,1.89753,0.271797,19.86500000000001
0.040404,2.6688e-07,292.865,4.23304e-15,0.0,1.8799,0.269435,19.86500000000001
0.0151515,2.8054e-07,292.865,4.3836e-15,0.0,1.85881,0.267287,19.86500000000001
-0.010101,2.94306e-07,292.864,4.53371e-15,0.0,1.83343,0.265483,19.863999999999976
-0.0353535,3.08863e-07,292.864,4.69409e-15,0.0,1.80501,0.263806,19.863999999999976
-0.0606061,3.23268e-07,292.864,4.84349e-15,0.0,1.77507,0.262398,19.863999999999976
-0.0858586,3.36155e-07,292.864,4.96373e-15,0.0,1.74384,0.260768,19.863999999999976
-0.111111,3.49927e-07,292.864,5.07337e-15,0.0,1.70694,0.258744,19.863999999999976
-0.136364,3.63654e-07,292.864,5.17885e-15,0.0,1.66483,0.256802,19.863999999999976
-0.161616,3.7924e-07,292.864,5.30964e-15,0.0,1.62177,0.255025,19.863999999999976
-0.186869,3.9712e-07,292.864,5.47169e-15,0.0,1.57755,0.253452,19.863999999999976
-0.212121,4.0556e-07,292.864,5.50375e-15,0.0,1.53121,0.251811,19.863999999999976
-0.237374,4.02876e-07,292.864,5.38839e-15,0.0,1.48006,0.24998,19.863999999999976
-0.262626,4.00191e-07,292.864,5.27303e-15,0.0,1.42892,0.248148,19.863999999999976
-0.287879,3.97829e-07,292.864,5.16167e-15,0.0,1.37766,0.246337,19.863999999999976
-0.313131,3.86776e-07,292.864,4.92929e-15,0.0,1.31763,0.244444,19.863999999999976
-0.338384,3.61505e-07,292.864,4.53307e-15,0.0,1.25049,0.24205,19.863999999999976
-0.363636,3.36234e-07,292.864,4.13686e-15,0.0,1.18336,0.239656,19.863999999999976
-0.388889,3.10963e-07,292.864,3.74065e-15,0.0,1.11622,0.237262,19.863999999999976
-0.414141,2.81486e-07,292.864,3.30777e-15,0.0,1.04242,0.234579,19.863999999999976
-0.439394,2.57344e-07,292.864,2.97888e-15,0.0,0.962109,0.231517,19.863999999999976
-0.464646,2.33203e-07,292.863,2.64999e-15,0.0,0.881801,0.228454,19.863
-0.489899,2.09062e-07,292.863,2.3211e-15,0.0,0.801493,0.225392,19.863
-0.515152,1.83203e-07,292.863,1.98681e-15,0.0,0.715106,0.2224,19.863
-0.540404,1.64005e-07,292.863,1.75391e-15,0.0,0.623228,0.219048,19.863
-0.565657,1.44807e-07,292.863,1.52101e-15,0.0,0.531351,0.215697,19.863
-0.590909,1.25609e-07,292.863,1.28811e-15,0.0,0.439473,0.212345,19.863
-0.616162,1.06158e-07,292.863,1.06468e-15,0.0,0.33856,0.208859,19.863
-0.641414,9.22988e-08,292.863,9.16405e-16,0.0,0.230081,0.204965,19.863
-0.666667,7.84397e-08,292.863,7.68133e-16,0.0,0.121601,0.201071,19.863
-0.691919,6.45806e-08,292.863,6.19862e-16,0.0,0.0131207,0.197177,19.863
-0.717172,5.19335e-08,292.862,4.91048e-16,0.0,-0.0968466,0.192446,19.862000000000023
-0.742424,4.3893e-08,292.862,4.15182e-16,0.0,-0.20852,0.187028,19.862000000000023
-0.767677,3.58526e-08,292.862,3.39315e-16,0.0,-0.320193,0.18161,19.862000000000023
-0.792929,2.78122e-08,292.862,2.63449e-16,0.0,-0.431866,0.176193,19.862000000000023
-0.818182,2.154e-08,292.862,2.0567e-16,0.0,-0.532655,0.170906,19.862000000000023
-0.843434,1.84186e-08,292.862,1.78335e-16,0.0,-0.627167,0.165448,19.862000000000023
-0.868687,1.52973e-08,292.862,1.51e-16,0.0,-0.721678,0.15999,19.862000000000023
-0.893939,1.21759e-08,292.862,1.23666e-16,0.0,-0.81619,0.154532,19.862000000000023
-0.919192,9.80592e-09,292.862,1.02739e-16,0.0,-0.897094,0.150413,19.862000000000023
-0.944444,8.56539e-09,292.862,9.16006e-17,0.0,-0.970441,0.146779,19.862000000000023
-0.969697,7.32485e-09,292.862,8.04618e-17,0.0,-1.04379,0.143145,19.862000000000023
-0.994949,6.08432e-09,292.862,6.93231e-17,0.0,-1.11714,0.139511,19.862000000000023
-1.0202,5.13587e-09,292.862,6.05403e-17,0.0,-1.16734,0.137988,19.862000000000023
-1.04545,4.58164e-09,292.862,5.51441e-17,0.0,-1.20469,0.137638,19.862000000000023
-1.07071,4.02742e-09,292.862,4.97479e-17,0.0,-1.24203,0.137288,19.862000000000023
-1.09596,3.47319e-09,292.862,4.43518e-17,0.0,-1.27938,0.136938,19.862000000000023
-1.12121,3.03479e-09,292.862,3.98085e-17,0.0,-1.28593,0.139809,19.862000000000023
-1.14646,2.7462e-09,292.862,3.65581e-17,0.0,-1.27612,0.144609,19.862000000000023
-1.17172,2.4576e-09,292.862,3.33077e-17,0.0,-1.26631,0.149409,19.862000000000023
-1.19697,2.16901e-09,292.862,3.00573e-17,0.0,-1.25651,0.154209,19.862000000000023
-1.22222,1.93396e-09,292.863,2.70129e-17,0.0,-1.21286,0.162134,19.863
-1.24747,1.76272e-09,292.863,2.44887e-17,0.0,-1.15242,0.171917,19.863
-1.27273,1.59147e-09,292.863,2.19645e-17,0.0,-1.09199,0.1817,19.863
-1.29798,1.42022e-09,292.863,1.94403e-17,0.0,-1.03156,0.191483,19.863
-1.32323,1.27761e-09,292.863,1.6735e-17,0.0,-0.938827,0.203285,19.863
-1.34848,1.18008e-09,292.864,1.45391e-17,0.0,-0.834641,0.216239,19.863999999999976
-1.37374,1.08255e-09,292.864,1.23432e-17,0.0,-0.730454,0.229192,19.863999999999976
-1.39899,9.85016e-10,292.864,1.01473e-17,0.0,-0.626268,0.242145,19.863999999999976
-1.42424,8.80201e-10,292.864,7.722890000000001e-18,0.0,-0.496447,0.258454,19.863999999999976
-1.44949,7.73953e-10,292.865,5.25639e-18,0.0,-0.354708,0.276142,19.86500000000001
-1.47475,6.9512e-10,292.865,3.5269e-18,0.0,-0.22073,0.225184,19.86500000000001
-1.5,6.2239e-10,292.865,1.96149e-18,0.0,-0.0888242,0.153639,19.86500000000001
