y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
-1.07071,1.34884e-11,292.978,1.65428e-19,0.0,-1.17662,0.133855,19.97800000000001
-1.09596,1.09633e-11,292.978,1.39041e-19,0.0,-1.21411,0.133468,19.97800000000001
-1.12121,8.38489e-12,292.978,1.1111e-19,0.0,-1.22254,0.136959,19.97800000000001
-1.14646,7.31176e-12,292.978,9.818149999999999e-20,0.0,-1.21559,0.142803,19.97800000000001
-1.17172,6.23864e-12,292.978,8.52525e-20,0.0,-1.20864,0.148648,19.97800000000001
-1.19697,5.16551e-12,292.978,7.232349999999999e-20,0.0,-1.20169,0.154492,19.97800000000001
-1.22222,4.10665e-12,292.978,5.88078e-20,0.0,-1.16188,0.163952,19.97800000000001
-1.24747,3.58725e-12,292.978,5.1357099999999995e-20,0.0,-1.10571,0.175746,19.97800000000001
-1.27273,3.06786e-12,292.978,4.3906499999999993e-20,0.0,-1.04955,0.18754,19.97800000000001
-1.29798,2.54846e-12,292.978,3.6455799999999994e-20,0.0,-0.993384,0.199334,19.97800000000001
-1.32323,1.97954e-12,292.978,2.73525e-20,0.0,-0.905756,0.213548,19.97800000000001
-1.34848,1.72532e-12,292.978,2.2706e-20,0.0,-0.806423,0.229513,19.97800000000001
-1.37374,1.4711e-12,292.978,1.80595e-20,0.0,-0.70709,0.245478,19.97800000000001
-1.39899,1.21688e-12,292.978,1.3413e-20,0.0,-0.607758,0.261443,19.97800000000001
-1.42424,1.00404e-12,292.979,9.44112e-21,0.0,-0.483003,0.282445,19.978999999999985
-1.44949,8.16772e-13,292.979,5.9465299999999994e-21,0.0,-0.34643,0.305541,19.978999999999985
-1.47475,6.96384e-13,292.979,3.78538e-21,0.0,-0.216146,0.250785,19.978999999999985
-1.5,5.87357e-13,292.979,1.85157e-21,0.0,-0.087602,0.17272,19.978999999999985
