y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,9077610.0,1214.73,0.122991,0.0,0.026177,0.416471,941.73
0.974747,349026.0,370.499,0.00145351,0.0,0.213561,0.593272,97.49900000000002
0.949495,5321.88,313.723,4.09793e-05,0.0,0.410689,0.512405,40.72300000000001
0.924242,331.595,310.871,3.54979e-06,0.0,0.566935,0.460552,37.87099999999998
0.89899,32.1223,310.626,4.32405e-07,0.0,0.69352,0.424708,37.625999999999976
0.873737,3.77857,310.645,5.99195e-08,0.0,0.801519,0.401499,37.64499999999998
0.848485,0.497085,310.694,8.81939e-09,0.0,0.8973,0.386859,37.69400000000002
0.823232,0.0699287,310.743,1.34058e-09,0.0,0.984461,0.377495,37.742999999999995
0.79798,0.0102261,310.789,2.07111e-10,0.0,1.06509,0.371167,37.78899999999999
0.772727,0.00149067,310.832,3.14249e-11,0.0,1.14045,0.366483,37.831999999999994
0.747475,0.000217288,310.873,4.71618e-12,0.0,1.21128,0.362627,37.87299999999999
0.722222,3.14201e-05,310.911,6.96094e-13,0.0,1.27807,0.359145,37.911
0.69697,4.50141e-06,310.948,1.01053e-13,4.8949e-34,1.34114,0.355792,37.94799999999998
0.671717,6.20478e-07,310.983,1.4026e-14,0.0,1.40068,0.352444,37.983000000000004
0.646465,8.99112e-08,311.017,2.03539e-15,0.0,1.45682,0.349045,38.016999999999996
0.621212,2.20292e-08,311.049,4.96814e-16,0.0,1.50965,0.345574,38.04899999999998
0.59596,1.4708e-08,311.08,3.29045e-16,0.0,1.55923,0.342031,38.079999999999984
0.570707,1.50886e-08,311.11,3.34015e-16,0.0,1.60559,0.338426,38.110000000000014
0.545455,1.65073e-08,311.139,3.60935e-16,0.0,1.64874,0.334775,38.13900000000001
0.520202,1.81136e-08,311.167,3.90756e-16,0.0,1.68872,0.331095,38.16699999999997
0.494949,1.98239e-08,311.195,4.21724e-16,0.0,1.72552,0.327403,38.19499999999999
0.469697,2.16239e-08,311.221,4.53649e-16,0.0,1.75915,0.323717,38.221000000000004
0.444444,2.35204e-08,311.247,4.86764e-16,0.0,1.78962,0.320052,38.247000000000014
0.419192,2.5517e-08,311.272,5.21207e-16,7.69396e-36,1.81694,0.316421,38.27199999999999
0.393939,2.75576e-08,311.296,5.55858e-16,0.0,1.84112,0.312838,38.29599999999999
0.368687,2.96658e-08,311.32,5.91209e-16,0.0,1.86216,0.309315,38.31999999999999
0.343434,3.18485e-08,311.343,6.27354e-16,0.0,1.88007,0.30586,38.34300000000002
0.318182,3.4104e-08,311.366,6.64198e-16,0.0,1.89488,0.302483,38.365999999999985
0.292929,3.6433e-08,311.389,7.01667e-16,0.0,1.90658,0.299189,38.38900000000001
0.267677,3.88412e-08,311.411,7.39775e-16,0.0,1.91522,0.295984,38.411
0.242424,4.13357e-08,311.432,7.78548e-16,0.0,1.92079,0.292871,38.432000000000016
0.217172,4.39469e-08,311.454,8.18431e-16,0.0,1.92334,0.289853,38.45400000000001
0.191919,4.66842e-08,311.475,8.59454e-16,0.0,1.92289,0.286929,38.47500000000002
0.166667,4.9536e-08,311.495,9.01228e-16,0.0,1.91947,0.284098,38.495000000000005
0.141414,5.25735e-08,311.516,9.44855e-16,0.0,1.91312,0.281356,38.51600000000002
0.116162,5.58095e-08,311.537,9.90331e-16,0.0,1.9039,0.278698,38.53699999999998
0.0909091,5.92924e-08,311.557,1.03825e-15,0.0,1.89189,0.276112,38.557000000000016
0.0656566,6.31603e-08,311.579,1.09073e-15,0.0,1.87719,0.273583,38.57900000000001
0.040404,6.76418e-08,311.601,1.15129e-15,0.0,1.85989,0.271112,38.601
0.0151515,7.32596e-08,311.627,1.22814e-15,0.0,1.83923,0.268871,38.62700000000001
-0.010101,7.87213e-08,311.644,1.30045e-15,0.0,1.81432,0.267001,38.644000000000005
-0.0353535,8.43234e-08,311.665,1.37446e-15,0.0,1.78644,0.265264,38.66500000000002
-0.0606061,9.0066e-08,311.685,1.44691e-15,0.0,1.75703,0.263818,38.685
-0.0858586,9.52636e-08,311.705,1.50838e-15,0.0,1.72633,0.262146,38.704999999999984
-0.111111,1.01401e-07,311.718,1.57414e-15,0.0,1.68997,0.260084,38.71800000000002
-0.136364,1.07207e-07,311.739,1.63533e-15,0.0,1.64849,0.258089,38.738999999999976
-0.161616,1.13652e-07,311.759,1.70503e-15,0.0,1.6061,0.256278,38.759000000000015
-0.186869,1.20885e-07,311.779,1.78525e-15,0.0,1.56259,0.254694,38.778999999999996
-0.212121,1.25108e-07,311.797,1.81926e-15,0.0,1.517,0.253045,38.797000000000025
-0.237374,1.25412e-07,311.813,1.79757e-15,0.0,1.46672,0.251206,38.81299999999999
-0.262626,1.25715e-07,311.829,1.77588e-15,0.0,1.41644,0.249366,38.82900000000001
-0.287879,1.26298e-07,311.845,1.75806e-15,0.0,1.36604,0.247549,38.84500000000003
-0.313131,1.25912e-07,311.859,1.7195e-15,0.0,1.307,0.24569,38.85899999999998
-0.338384,1.18478e-07,311.874,1.59317e-15,0.0,1.24105,0.243238,38.874000000000024
-0.363636,1.11044e-07,311.889,1.46685e-15,0.0,1.17509,0.240786,38.88900000000001
-0.388889,1.03609e-07,311.903,1.34052e-15,0.0,1.10914,0.238334,38.90300000000002
-0.414141,9.34683e-08,311.918,1.1783e-15,0.0,1.03665,0.235646,38.918000000000006
-0.439394,8.59916e-08,311.932,1.06886e-15,0.0,0.957861,0.232531,38.932000000000016
-0.464646,7.8515e-08,311.945,9.59419e-16,0.0,0.87907,0.229416,38.94499999999999
-0.489899,7.10383e-08,311.959,8.49978e-16,0.0,0.800278,0.226302,38.959
-0.515152,6.15437e-08,311.972,7.1724e-16,0.0,0.71575,0.223226,38.97199999999998
-0.540404,5.54437e-08,311.983,6.37828e-16,0.0,0.626041,0.219639,38.983000000000004
-0.565657,4.93438e-08,311.995,5.58416e-16,0.0,0.536332,0.216052,38.995000000000005
-0.590909,4.32438e-08,312.007,4.79003e-16,0.0,0.446623,0.212466,39.007000000000005
-0.616162,3.58118e-08,312.017,3.86686e-16,0.0,0.347877,0.20848,39.016999999999996
-0.641414,3.1338e-08,312.025,3.35261e-16,0.0,0.241676,0.20385,39.02499999999998
-0.666667,2.68641e-08,312.034,2.83837e-16,0.0,0.135475,0.19922,39.03399999999999
-0.691919,2.23903e-08,312.043,2.32412e-16,0.0,0.0292737,0.194591,39.043000000000006
-0.717172,1.73712e-08,312.047,1.77018e-16,0.0,-0.0782268,0.189147,39.047000000000025
-0.742424,1.4745e-08,312.048,1.50278e-16,0.0,-0.187529,0.182983,39.048
-0.767677,1.21188e-08,312.049,1.23537e-16,0.0,-0.29683,0.176819,39.04899999999998
-0.792929,9.49265e-09,312.05,9.67968e-17,0.0,-0.406132,0.170656,39.05000000000001
-0.818182,6.9147e-09,312.046,7.09809e-17,0.0,-0.50441,0.164935,39.04599999999999
-0.843434,5.91114e-09,312.04,6.14229e-17,0.0,-0.596629,0.159008,39.04000000000002
-0.868687,4.90758e-09,312.033,5.18649e-17,0.0,-0.688848,0.153081,39.033000000000015
-0.893939,3.90402e-09,312.026,4.2307e-17,0.0,-0.781066,0.147154,39.02600000000001
-0.919192,2.95028e-09,312.016,3.31276e-17,0.0,-0.860269,0.142665,39.01600000000002
-0.944444,2.56432e-09,312.006,2.93233e-17,0.0,-0.932279,0.138577,39.00599999999997
-0.969697,2.17836e-09,311.996,2.55189e-17,0.0,-1.00429,0.134489,38.99599999999998
-0.994949,1.7924e-09,311.986,2.17145e-17,0.0,-1.0763,0.130401,38.98599999999999
-1.0202,1.43009e-09,311.973,1.80532e-17,0.0,-1.12601,0.128635,38.97300000000001
-1.04545,1.26373e-09,311.96,1.62701e-17,0.0,-1.16335,0.12817,38.95999999999998
-1.07071,1.09736e-09,311.948,1.44869e-17,0.0,-1.20069,0.127705,38.94799999999998
-1.09596,9.30995e-10,311.935,1.27037e-17,0.0,-1.23803,0.12724,38.935
-1.12121,7.74663e-10,311.919,1.09447e-17,0.0,-1.24572,0.130507,38.91899999999998
-1.14646,6.92597e-10,311.902,9.92655e-18,0.0,-1.23761,0.136011,38.90199999999999
-1.17172,6.10531e-10,311.885,8.908390000000001e-18,0.0,-1.2295,0.141514,38.88499999999999
-1.19697,5.28464e-10,311.869,7.89023e-18,0.0,-1.2214,0.147017,38.86900000000003
-1.22222,4.51126e-10,311.844,6.8361800000000004e-18,0.0,-1.18014,0.156046,38.843999999999994
-1.24747,4.04667e-10,311.818,6.115480000000001e-18,0.0,-1.12234,0.167225,38.817999999999984
-1.27273,3.58208e-10,311.792,5.394770000000001e-18,0.0,-1.06455,0.178404,38.79199999999997
-1.29798,3.11748e-10,311.766,4.6740700000000004e-18,0.0,-1.00675,0.189583,38.76600000000002
-1.32323,2.63161e-10,311.729,3.78227e-18,0.0,-0.917193,0.203008,38.728999999999985
-1.34848,2.37215e-10,311.691,3.2245500000000003e-18,0.0,-0.816064,0.217842,38.690999999999974
-1.37374,2.11268e-10,311.652,2.6668300000000003e-18,0.0,-0.714935,0.232675,38.65199999999999
-1.39899,1.85322e-10,311.614,2.1091100000000003e-18,0.0,-0.613806,0.247509,38.613999999999976
-1.42424,1.60384e-10,311.551,1.5518400000000002e-18,0.0,-0.487228,0.266491,38.55099999999999
-1.44949,1.36857e-10,311.48,1.0243e-18,0.0,-0.348848,0.28718,38.48000000000002
-1.47475,1.2063e-10,311.424,6.74626e-19,0.0,-0.217408,0.235233,38.42399999999998
-1.5,1.05666e-10,311.373,3.55424e-19,0.0,-0.0878283,0.161469,38.37299999999999
