y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,9259020.0,1215.4,0.116324,0.0,0.0255716,0.389081,942.4000000000001
0.974747,351665.0,368.153,0.0014826,0.0,0.192644,0.550625,95.15300000000002
0.949495,9740.28,304.329,7.8766e-05,0.0,0.348728,0.479118,31.329000000000008
0.924242,1163.26,298.553,1.28952e-05,0.0,0.47658,0.436935,25.552999999999997
0.89899,229.111,297.294,3.13724e-06,0.0,0.583654,0.40637,24.293999999999983
0.873737,58.8382,296.89,9.4528e-07,0.0,0.676775,0.384842,23.889999999999986
0.848485,18.2321,296.714,3.31069e-07,0.0,0.760041,0.369847,23.714
0.823232,6.51561,296.612,1.29941e-07,0.0,0.835938,0.359212,23.612000000000023
0.79798,2.54587,296.539,5.45082e-08,0.0,0.906078,0.351343,23.538999999999987
0.772727,1.0345,296.48,2.33602e-08,0.0,0.97156,0.345176,23.480000000000018
0.747475,0.429533,296.43,1.00814e-08,0.0,1.03312,0.340035,23.430000000000007
0.722222,0.178454,296.385,4.30148e-09,0.0,1.09125,0.335489,23.38499999999999
0.69697,0.0726492,296.345,1.78065e-09,4.05819e-34,1.14625,0.33127,23.345000000000027
0.671717,0.0276949,296.308,6.84658e-10,0.0,1.1983,0.32721,23.307999999999993
0.646465,0.0100658,296.275,2.49336e-10,0.0,1.24753,0.32321,23.274999999999977
0.621212,0.0035082,296.244,8.6606e-11,0.0,1.29397,0.319213,23.244000000000028
0.59596,0.0011756,296.215,2.87994e-11,0.0,1.33767,0.315188,23.214999999999975
0.570707,0.000381674,296.188,9.24808e-12,0.0,1.37862,0.311121,23.187999999999988
0.545455,0.000115499,296.162,2.7617e-12,0.0,1.41683,0.307016,23.161999999999978
0.520202,3.23324e-05,296.138,7.61716e-13,0.0,1.4523,0.302883,23.137999999999977
0.494949,8.69228e-06,296.115,2.01609e-13,0.0,1.48501,0.298737,23.11500000000001
0.469697,2.29105e-06,296.093,5.23039e-14,0.0,1.51496,0.294592,23.093000000000018
0.444444,6.16592e-07,296.072,1.38569e-14,0.0,1.54213,0.290464,23.072000000000003
0.419192,1.82649e-07,296.051,4.04131e-15,6.18006e-36,1.56653,0.286366,23.050999999999988
0.393939,7.92112e-08,296.032,1.72575e-15,0.0,1.58814,0.282314,23.031999999999982
0.368687,5.71637e-08,296.013,1.22734e-15,0.0,1.60697,0.278323,23.012999999999977
0.343434,5.3871e-08,295.995,1.14096e-15,0.0,1.62301,0.274406,22.995000000000005
0.318182,5.48987e-08,295.977,1.1476e-15,0.0,1.63626,0.270572,22.976999999999975
0.292929,5.69807e-08,295.96,1.17597e-15,0.0,1.64674,0.266832,22.95999999999998
0.267677,5.93969e-08,295.943,1.21041e-15,0.0,1.65444,0.263194,22.942999999999984
0.242424,6.19927e-08,295.927,1.24743e-15,0.0,1.65937,0.259662,22.92700000000002
0.217172,6.47589e-08,295.911,1.28657e-15,0.0,1.66154,0.256244,22.911
0.191919,6.77042e-08,295.896,1.32774e-15,0.0,1.66097,0.252941,22.896000000000015
0.166667,7.08013e-08,295.88,1.37019e-15,0.0,1.65766,0.249757,22.879999999999995
0.141414,7.41283e-08,295.865,1.41507e-15,0.0,1.65165,0.246691,22.86500000000001
0.116162,7.76814e-08,295.85,1.46199e-15,0.0,1.64296,0.24374,22.850000000000023
0.0909091,8.14626e-08,295.835,1.5107e-15,0.0,1.63165,0.240896,22.83499999999998
0.0656566,8.55957e-08,295.82,1.56311e-15,0.0,1.61779,0.238145,22.819999999999993
0.040404,9.028e-08,295.804,1.62235e-15,0.0,1.60151,0.235473,22.803999999999974
0.0151515,9.60312e-08,295.788,1.69696e-15,0.0,1.58251,0.232976,22.78800000000001
-0.010101,1.02266e-07,295.773,1.7782e-15,0.0,1.56017,0.230934,22.773000000000025
-0.0353535,1.08503e-07,295.76,1.85868e-15,0.0,1.53516,0.229075,22.75999999999999
-0.0606061,1.14792e-07,295.748,1.93583e-15,0.0,1.50849,0.227467,22.74799999999999
-0.0858586,1.20584e-07,295.737,2.00157e-15,0.0,1.48029,0.225771,22.737000000000023
-0.111111,1.27365e-07,295.726,2.07197e-15,0.0,1.44694,0.223802,22.726
-0.136364,1.33665e-07,295.715,2.13342e-15,0.0,1.40897,0.221895,22.714999999999975
-0.161616,1.40947e-07,295.704,2.20876e-15,0.0,1.37001,0.220189,22.704000000000008
-0.186869,1.4944e-07,295.693,2.30123e-15,0.0,1.32983,0.218733,22.692999999999984
-0.212121,1.53984e-07,295.684,2.3325e-15,0.0,1.28756,0.217271,22.684000000000026
-0.237374,1.53706e-07,295.679,2.29249e-15,0.0,1.24079,0.215754,22.678999999999974
-0.262626,1.53427e-07,295.674,2.25248e-15,0.0,1.19403,0.214237,22.673999999999978
-0.287879,1.53331e-07,295.669,2.21504e-15,0.0,1.14716,0.21274,22.668999999999983
-0.313131,1.49953e-07,295.669,2.12549e-15,0.0,1.09188,0.2112,22.668999999999983
-0.338384,1.39737e-07,295.673,1.94839e-15,0.0,1.02974,0.20936,22.673000000000002
-0.363636,1.29521e-07,295.676,1.77128e-15,0.0,0.967595,0.207521,22.675999999999988
-0.388889,1.19305e-07,295.68,1.59418e-15,0.0,0.905453,0.205681,22.680000000000007
-0.414141,1.06949e-07,295.687,1.39356e-15,0.0,0.837126,0.203584,22.687000000000012
-0.439394,9.74091e-08,295.696,1.25001e-15,0.0,0.762945,0.201316,22.696000000000026
-0.464646,8.78696e-08,295.706,1.10646e-15,0.0,0.688765,0.199047,22.706000000000017
-0.489899,7.833e-08,295.715,9.62907e-16,0.0,0.614584,0.196779,22.714999999999975
-0.515152,6.77279e-08,295.731,8.1201e-16,0.0,0.53354,0.194488,22.730999999999995
-0.540404,6.03476e-08,295.75,7.14025e-16,0.0,0.446553,0.191961,22.75
-0.565657,5.29673e-08,295.77,6.1604e-16,0.0,0.359567,0.189435,22.769999999999982
-0.590909,4.5587e-08,295.789,5.18055e-16,0.0,0.272581,0.186908,22.788999999999987
-0.616162,3.80166e-08,295.821,4.22593e-16,0.0,0.179432,0.18486,22.821000000000026
-0.641414,3.31644e-08,295.861,3.65696e-16,0.0,0.0811123,0.182912,22.86099999999999
-0.666667,2.83121e-08,295.901,3.088e-16,0.0,-0.0172075,0.180964,22.90100000000001
-0.691919,2.34598e-08,295.942,2.51904e-16,0.0,-0.115527,0.179016,22.942000000000007
-0.717172,1.90541e-08,295.994,2.02457e-16,0.0,-0.213487,0.177149,22.994000000000028
-0.742424,1.66646e-08,296.054,1.77706e-16,0.0,-0.311616,0.175059,23.053999999999974
-0.767677,1.42752e-08,296.114,1.52956e-16,0.0,-0.409745,0.172969,23.113999999999976
-0.792929,1.18858e-08,296.174,1.28205e-16,0.0,-0.507874,0.170879,23.173999999999978
-0.818182,9.953e-09,296.241,1.09066e-16,0.0,-0.597526,0.168729,23.240999999999985
-0.843434,9.1081e-09,296.311,1.01744e-16,0.0,-0.682004,0.166264,23.31099999999998
-0.868687,8.26321e-09,296.381,9.44228e-17,0.0,-0.766482,0.163799,23.380999999999972
-0.893939,7.41832e-09,296.451,8.71012e-17,0.0,-0.85096,0.161334,23.451000000000022
-0.919192,6.79064e-09,296.523,8.24318e-17,0.0,-0.921279,0.159732,23.523000000000025
-0.944444,6.56074e-09,296.594,8.19524e-17,0.0,-0.983392,0.158468,23.593999999999994
-0.969697,6.33085e-09,296.666,8.14729e-17,0.0,-1.0455,0.157204,23.665999999999997
-0.994949,6.10095e-09,296.737,8.09935e-17,0.0,-1.10762,0.15594,23.737000000000023
-1.0202,5.96459e-09,296.803,8.16432e-17,0.0,-1.14713,0.1563,23.802999999999997
-1.04545,5.96334e-09,296.865,8.36598e-17,0.0,-1.17398,0.157588,23.86500000000001
-1.07071,5.9621e-09,296.927,8.56763e-17,0.0,-1.20084,0.158875,23.92700000000002
-1.09596,5.96085e-09,296.989,8.76929e-17,0.0,-1.2277,0.160163,23.988999999999976
-1.12121,6.02513e-09,297.049,9.04511e-17,0.0,-1.22582,0.163363,24.048999999999978
