y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
-0.414141,7.8339e-09,311.778,9.8361e-17,0.0,1.03789,0.235326,38.77800000000002
-0.439394,7.40108e-09,311.792,9.13501e-17,0.0,0.958836,0.232197,38.79199999999997
-0.464646,6.96826e-09,311.805,8.43391e-17,0.0,0.87978,0.229068,38.80500000000001
-0.489899,6.53545e-09,311.819,7.73282e-17,0.0,0.800724,0.22594,38.81900000000002
-0.515152,6.09027e-09,311.832,7.0416e-17,0.0,0.71587,0.222858,38.831999999999994
-0.540404,5.79505e-09,311.843,6.58189e-17,0.0,0.625786,0.219293,38.84300000000002
-0.565657,5.49983e-09,311.855,6.12218e-17,0.0,0.535703,0.215728,38.85500000000002
-0.590909,5.20461e-09,311.866,5.66248e-17,0.0,0.445619,0.212164,38.865999999999985
-0.616162,4.94069e-09,311.876,5.26673e-17,0.0,0.346463,0.208234,38.875999999999976
-0.641414,4.80782e-09,311.884,5.05459e-17,0.0,0.239812,0.203704,38.884000000000015
-0.666667,4.67496e-09,311.892,4.84244e-17,0.0,0.133161,0.199173,38.891999999999996
-0.691919,4.54209e-09,311.901,4.6303e-17,0.0,0.0265107,0.194642,38.90100000000001
-0.717172,4.46279e-09,311.904,4.53072e-17,0.0,-0.0815087,0.189267,38.903999999999996
-0.742424,4.48353e-09,311.904,4.58085e-17,0.0,-0.191328,0.18318,38.903999999999996
-0.767677,4.50428e-09,311.905,4.63098e-17,0.0,-0.301147,0.177093,38.90499999999997
-0.792929,4.52502e-09,311.905,4.68111e-17,0.0,-0.410967,0.171005,38.90499999999997
-0.818182,4.60583e-09,311.9,4.85544e-17,0.0,-0.509767,0.16531,38.89999999999998
-0.843434,4.75018e-09,311.892,5.13492e-17,0.0,-0.602455,0.159428,38.891999999999996
-0.868687,4.89452e-09,311.885,5.4144e-17,0.0,-0.695144,0.153546,38.88499999999999
-0.893939,5.03887e-09,311.877,5.69388e-17,0.0,-0.787832,0.147664,38.87700000000001
-0.919192,5.21836e-09,311.866,6.07284e-17,0.0,-0.867394,0.143214,38.865999999999985
-0.944444,5.41684e-09,311.855,6.50695e-17,0.0,-0.939691,0.139192,38.85500000000002
-0.969697,5.61531e-09,311.844,6.94106e-17,0.0,-1.01199,0.13517,38.843999999999994
-0.994949,5.81378e-09,311.833,7.37517e-17,0.0,-1.08428,0.131148,38.83300000000003
-1.0202,6.00867e-09,311.82,7.83696e-17,0.0,-1.13413,0.129414,38.81999999999999
-1.04545,6.19132e-09,311.806,8.29483e-17,0.0,-1.17151,0.128961,38.80599999999998
-1.07071,6.37397e-09,311.793,8.7527e-17,0.0,-1.20888,0.128508,38.793000000000006
-1.09596,6.55663e-09,311.78,9.21057e-17,0.0,-1.24626,0.128054,38.77999999999997
-1.12121,6.76711e-09,311.763,9.72169e-17,0.0,-1.25375,0.131259,38.76299999999998
-1.14646,6.98234e-09,311.746,1.02345e-16,0.0,-1.24534,0.136647,38.74599999999998
-1.17172,7.19757e-09,311.729,1.07473e-16,0.0,-1.23692,0.142036,38.728999999999985
-1.19697,7.41281e-09,311.712,1.12601e-16,0.0,-1.22851,0.147424,38.71199999999999
-1.22222,7.79083e-09,311.688,1.17664e-16,0.0,-1.1868,0.156283,38.68799999999999
-1.24747,8.23901e-09,311.661,1.22462e-16,0.0,-1.12848,0.167237,38.661
-1.27273,8.68718e-09,311.635,1.27261e-16,0.0,-1.07017,0.178191,38.63499999999999
-1.29798,9.13536e-09,311.609,1.32059e-16,0.0,-1.01186,0.189145,38.60899999999998
-1.32323,9.73439e-09,311.573,1.31515e-16,0.0,-0.921652,0.202299,38.57299999999998
-1.34848,1.03543e-08,311.534,1.28974e-16,0.0,-0.819895,0.216789,38.53399999999999
-1.37374,1.09742e-08,311.496,1.26433e-16,0.0,-0.718139,0.231278,38.49599999999998
-1.39899,1.15941e-08,311.457,1.23892e-16,0.0,-0.616382,0.245768,38.456999999999994
-1.42424,1.17424e-08,311.395,1.0494e-16,0.0,-0.489132,0.264204,38.39499999999998
-1.44949,1.17402e-08,311.325,8.05964e-17,0.0,-0.35006,0.284262,38.32499999999999
-1.47475,1.14862e-08,311.27,5.8807e-17,0.0,-0.2181,0.232648,38.26999999999998
-1.5,1.11652e-08,311.218,3.75308e-17,0.0,-0.0880393,0.159502,38.21800000000002
