y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
-0.186869,2.4294e-09,292.98,3.36518e-17,0.0,1.56145,0.258011,19.980000000000018
-0.212121,2.56906e-09,292.98,3.50341e-17,0.0,1.51605,0.256404,19.980000000000018
-0.237374,2.60866e-09,292.98,3.50606e-17,0.0,1.46601,0.254628,19.980000000000018
-0.262626,2.64826e-09,292.98,3.50871e-17,0.0,1.41597,0.252852,19.980000000000018
-0.287879,2.6985e-09,292.98,3.52532e-17,0.0,1.36582,0.251099,19.980000000000018
-0.313131,2.77667e-09,292.98,3.55645e-17,0.0,1.30706,0.249353,19.980000000000018
-0.338384,2.62159e-09,292.98,3.30861e-17,0.0,1.24142,0.246992,19.980000000000018
-0.363636,2.46651e-09,292.98,3.06077e-17,0.0,1.17579,0.244631,19.980000000000018
-0.388889,2.31143e-09,292.98,2.81294e-17,0.0,1.11015,0.242269,19.980000000000018
-0.414141,2.06929e-09,292.981,2.44867e-17,0.0,1.03808,0.239739,19.980999999999995
-0.439394,1.90568e-09,292.981,2.22541e-17,0.0,0.95977,0.236782,19.980999999999995
-0.464646,1.74208e-09,292.981,2.00216e-17,0.0,0.881464,0.233825,19.980999999999995
-0.489899,1.57848e-09,292.981,1.7789e-17,0.0,0.803158,0.230867,19.980999999999995
-0.515152,1.34224e-09,292.981,1.47003e-17,0.0,0.719264,0.227887,19.980999999999995
-0.540404,1.2094e-09,292.981,1.30874e-17,0.0,0.630277,0.224282,19.980999999999995
-0.565657,1.07656e-09,292.981,1.14744e-17,0.0,0.541291,0.220677,19.980999999999995
-0.590909,9.43719e-10,292.981,9.86141e-18,0.0,0.452304,0.217071,19.980999999999995
-0.616162,7.58971e-10,292.981,7.71218e-18,0.0,0.354506,0.212989,19.980999999999995
-0.641414,6.63878e-10,292.981,6.6894100000000005e-18,0.0,0.249435,0.208099,19.980999999999995
-0.666667,5.68785e-10,292.981,5.666640000000001e-18,0.0,0.144363,0.203209,19.980999999999995
-0.691919,4.73692e-10,292.981,4.6438700000000004e-18,0.0,0.0392914,0.198319,19.980999999999995
-0.717172,3.50868e-10,292.981,3.3682100000000004e-18,0.0,-0.066814,0.192871,19.980999999999995
-0.742424,2.96144e-10,292.981,2.84201e-18,0.0,-0.174768,0.186689,19.980999999999995
-0.767677,2.41421e-10,292.981,2.31581e-18,0.0,-0.282722,0.180508,19.980999999999995
-0.792929,1.86698e-10,292.981,1.7896100000000002e-18,0.0,-0.390677,0.174327,19.980999999999995
-0.818182,1.25031e-10,292.981,1.2041300000000002e-18,0.0,-0.48766,0.16875,19.980999999999995
-0.843434,1.05623e-10,292.981,1.0272e-18,0.0,-0.578868,0.162909,19.980999999999995
-0.868687,8.6214e-11,292.981,8.502700000000001e-19,0.0,-0.670076,0.157067,19.980999999999995
-0.893939,6.68054e-11,292.981,6.73338e-19,0.0,-0.761284,0.151226,19.980999999999995
-0.919192,4.56458e-11,292.981,4.78546e-19,0.0,-0.839713,0.146781,19.980999999999995
-0.944444,3.89671e-11,292.981,4.14735e-19,0.0,-0.911154,0.142632,19.980999999999995
-0.969697,3.22885e-11,292.981,3.5092400000000003e-19,0.0,-0.982595,0.138483,19.980999999999995
-0.994949,2.56098e-11,292.981,2.87113e-19,0.0,-1.05404,0.134334,19.980999999999995
-1.0202,1.85371e-11,292.981,2.18203e-19,0.0,-1.10354,0.132597,19.980999999999995
-1.04545,1.60128e-11,292.981,1.91816e-19,0.0,-1.141,0.132189,19.980999999999995
-1.07071,1.34885e-11,292.981,1.65428e-19,0.0,-1.17845,0.131781,19.980999999999995
-1.09596,1.09642e-11,292.98,1.39041e-19,0.0,-1.21591,0.131374,19.980000000000018
-1.12121,8.38656e-12,292.981,1.1111e-19,0.0,-1.22427,0.134852,19.980999999999995
-1.14646,7.3136e-12,292.981,9.818149999999999e-20,0.0,-1.21723,0.140684,19.980999999999995
-1.17172,6.24064e-12,292.981,8.52525e-20,0.0,-1.21018,0.146517,19.980999999999995
-1.19697,5.16768e-12,292.981,7.232349999999999e-20,0.0,-1.20314,0.152349,19.980999999999995
-1.22222,4.10888e-12,292.981,5.88078e-20,0.0,-1.16322,0.161805,19.980999999999995
-1.24747,3.5894e-12,292.981,5.1357099999999995e-20,0.0,-1.10693,0.173587,19.980999999999995
-1.27273,3.06991e-12,292.981,4.3906499999999993e-20,0.0,-1.05065,0.185369,19.980999999999995
-1.29798,2.55043e-12,292.981,3.6455799999999994e-20,0.0,-0.994365,0.197151,19.980999999999995
-1.32323,1.98125e-12,292.981,2.73525e-20,0.0,-0.906602,0.211337,19.980999999999995
-1.34848,1.72685e-12,292.981,2.2706e-20,0.0,-0.807141,0.227248,19.980999999999995
-1.37374,1.47246e-12,292.981,1.80595e-20,0.0,-0.707679,0.243158,19.980999999999995
-1.39899,1.21807e-12,292.981,1.3413e-20,0.0,-0.608218,0.259068,19.980999999999995
-1.42424,1.00485e-12,292.981,9.44112e-21,0.0,-0.483331,0.279953,19.980999999999995
-1.44949,8.17176e-13,292.981,5.9465299999999994e-21,0.0,-0.346626,0.302904,19.980999999999995
-1.47475,6.96495e-13,292.981,3.78538e-21,0.0,-0.216254,0.248644,19.980999999999995
-1.5,5.87187e-13,292.982,1.85157e-21,0.0,-0.0876284,0.171256,19.982000000000028
