y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,8794960.0,1233.94,0.467277,0.0,-0.0286039,0.37197,960.94
0.974747,2579940.0,604.271,0.0174999,0.0,0.19575,0.588599,331.27099999999996
0.949495,79720.8,331.313,0.000609799,0.0,0.373093,0.455193,58.31299999999999
0.924242,7650.69,300.041,7.44194e-05,0.0,0.519361,0.418575,27.040999999999997
0.89899,989.353,294.337,1.15914e-05,0.0,0.64861,0.396561,21.33699999999999
0.873737,134.02,293.189,1.83781e-06,0.0,0.76188,0.381764,20.18900000000002
0.848485,18.1814,292.966,2.82519e-07,0.0,0.862379,0.372299,19.966000000000008
0.823232,2.43243,292.926,4.15569e-08,0.0,0.953183,0.366297,19.925999999999988
0.79798,0.317118,292.919,5.81411e-09,0.0,1.03655,0.362253,19.918999999999983
0.772727,0.0393813,292.917,7.60695e-10,0.0,1.11395,0.359178,19.916999999999973
0.747475,0.00467728,292.917,9.38421e-11,0.0,1.18634,0.356498,19.916999999999973
0.722222,0.000531343,292.917,1.09509e-11,0.0,1.25435,0.353904,19.916999999999973
0.69697,5.7944e-05,292.917,1.21571e-12,4.914690000000001e-34,1.31838,0.351242,19.916999999999973
0.671717,6.0336e-06,292.916,1.27896e-13,0.0,1.37868,0.348447,19.915999999999997
0.646465,6.0104e-07,292.916,1.27891e-14,0.0,1.43545,0.345498,19.915999999999997
0.621212,5.78558e-08,292.916,1.22909e-15,0.0,1.48881,0.342401,19.915999999999997
0.59596,5.42625e-09,292.916,1.14584e-16,0.0,1.53883,0.339173,19.915999999999997
0.570707,5.11354e-10,292.916,1.06977e-17,0.0,1.58557,0.335838,19.915999999999997
0.545455,5.70943e-11,292.916,1.1824e-18,0.0,1.62907,0.332419,19.915999999999997
0.520202,1.67495e-11,292.915,3.44393e-19,0.0,1.66935,0.32894,19.91500000000002
0.494949,1.50889e-11,292.915,3.06754e-19,0.0,1.70643,0.325425,19.91500000000002
0.469697,1.73307e-11,292.915,3.47532e-19,0.0,1.74033,0.321895,19.91500000000002
0.444444,2.03563e-11,292.915,4.0265000000000003e-19,0.0,1.77106,0.318367,19.91500000000002
0.419192,2.3961e-11,292.915,4.67725e-19,7.8647e-36,1.79864,0.314859,19.91500000000002
0.393939,2.79431e-11,292.915,5.38578e-19,0.0,1.82307,0.311384,19.91500000000002
0.368687,3.24397e-11,292.915,6.17682e-19,0.0,1.84436,0.307958,19.91500000000002
0.343434,3.75475e-11,292.915,7.06588e-19,0.0,1.86253,0.30459,19.91500000000002
0.318182,4.33221e-11,292.915,8.05984e-19,0.0,1.8776,0.301291,19.91500000000002
0.292929,4.98408e-11,292.915,9.16882e-19,0.0,1.88958,0.298067,19.91500000000002
0.267677,5.71979e-11,292.915,1.0405100000000001e-18,0.0,1.8985,0.294926,19.91500000000002
0.242424,6.55011e-11,292.914,1.1782600000000002e-18,0.0,1.90436,0.29187,19.913999999999987
0.217172,7.51546e-11,292.914,1.3366200000000001e-18,0.0,1.90721,0.288904,19.913999999999987
0.191919,8.63534e-11,292.914,1.5181e-18,0.0,1.90707,0.286028,19.913999999999987
0.166667,9.8825e-11,292.914,1.71679e-18,0.0,1.90397,0.283241,19.913999999999987
0.141414,1.13686e-10,292.914,1.9507500000000002e-18,0.0,1.89796,0.280541,19.913999999999987
0.116162,1.30707e-10,292.914,2.2143e-18,0.0,1.88908,0.27792,19.913999999999987
0.0909091,1.49933e-10,292.914,2.50626e-18,0.0,1.87743,0.275367,19.913999999999987
0.0656566,1.72606e-10,292.914,2.84517e-18,0.0,1.8631,0.272868,19.913999999999987
0.040404,2.00251e-10,292.914,3.25292e-18,0.0,1.84618,0.270421,19.913999999999987
0.0151515,2.36006e-10,292.914,3.7754400000000005e-18,0.0,1.82591,0.268201,19.913999999999987
-0.010101,2.73343e-10,292.914,4.30612e-18,0.0,1.80145,0.266364,19.913999999999987
-0.0353535,3.10865e-10,292.914,4.83229e-18,0.0,1.77405,0.264661,19.913999999999987
-0.0606061,3.52504e-10,292.914,5.3968600000000004e-18,0.0,1.74511,0.263242,19.913999999999987
-0.0858586,3.9274e-10,292.914,5.924280000000001e-18,0.0,1.71486,0.261597,19.913999999999987
-0.111111,4.4865e-10,292.914,6.624010000000001e-18,0.0,1.67902,0.259563,19.913999999999987
-0.136364,5.00365e-10,292.914,7.261270000000001e-18,0.0,1.63809,0.257585,19.913999999999987
-0.161616,5.58503e-10,292.914,7.972910000000001e-18,0.0,1.59625,0.255793,19.913999999999987
-0.186869,6.24573e-10,292.914,8.776370000000001e-18,0.0,1.55328,0.25423,19.913999999999987
-0.212121,6.7199e-10,292.914,9.295780000000002e-18,0.0,1.50826,0.252606,19.913999999999987
-0.237374,6.8928e-10,292.914,9.39479e-18,0.0,1.4586,0.250795,19.913999999999987
-0.262626,7.06571e-10,292.914,9.493810000000001e-18,0.0,1.40894,0.248983,19.913999999999987
-0.287879,7.27001e-10,292.914,9.634830000000001e-18,0.0,1.35916,0.247194,19.913999999999987
-0.313131,7.5846e-10,292.914,9.857860000000002e-18,0.0,1.30084,0.245362,19.913999999999987
-0.338384,7.16989e-10,292.914,9.183350000000001e-18,0.0,1.23565,0.242928,19.913999999999987
-0.363636,6.75519e-10,292.915,8.508830000000001e-18,0.0,1.17046,0.240493,19.91500000000002
-0.388889,6.34048e-10,292.915,7.834320000000001e-18,0.0,1.10528,0.238059,19.91500000000002
-0.414141,5.66717e-10,292.915,6.80551e-18,0.0,1.03364,0.235427,19.91500000000002
-0.439394,5.21036e-10,292.915,6.17617e-18,0.0,0.955744,0.232384,19.91500000000002
-0.464646,4.75355e-10,292.915,5.5468300000000004e-18,0.0,0.877848,0.229341,19.91500000000002
-0.489899,4.29674e-10,292.915,4.9174900000000005e-18,0.0,0.799952,0.226299,19.91500000000002
-0.515152,3.6196e-10,292.915,4.0223300000000005e-18,0.0,0.716433,0.223212,19.91500000000002
-0.540404,3.24909e-10,292.915,3.5686600000000004e-18,0.0,0.62779,0.219539,19.91500000000002
-0.565657,2.87858e-10,292.915,3.1149900000000002e-18,0.0,0.539146,0.215865,19.91500000000002
-0.590909,2.50806e-10,292.915,2.66132e-18,0.0,0.450503,0.212191,19.91500000000002
-0.616162,1.9829e-10,292.915,2.0431900000000003e-18,0.0,0.352931,0.208025,19.91500000000002
-0.641414,1.72708e-10,292.915,1.76505e-18,0.0,0.248004,0.203111,19.91500000000002
-0.666667,1.47127e-10,292.915,1.4869e-18,0.0,0.143078,0.198197,19.91500000000002
-0.691919,1.21545e-10,292.915,1.2087600000000001e-18,0.0,0.0381512,0.193283,19.91500000000002
-0.717172,8.77489e-11,292.915,8.52876e-19,0.0,-0.06796,0.187768,19.91500000000002
-0.742424,7.36607e-11,292.915,7.15608e-19,0.0,-0.175976,0.181587,19.91500000000002
-0.767677,5.95724e-11,292.915,5.783400000000001e-19,0.0,-0.283993,0.175407,19.91500000000002
-0.792929,4.54842e-11,292.915,4.41071e-19,0.0,-0.392009,0.169227,19.91500000000002
-0.818182,2.9151e-11,292.915,2.83651e-19,0.0,-0.489088,0.163582,19.91500000000002
-0.843434,2.44321e-11,292.915,2.39901e-19,0.0,-0.580341,0.15773,19.91500000000002
-0.868687,1.97131e-11,292.915,1.96152e-19,0.0,-0.671594,0.151878,19.91500000000002
-0.893939,1.49942e-11,292.915,1.52403e-19,0.0,-0.762847,0.146025,19.91500000000002
-0.919192,9.72735e-12,292.915,1.03088e-19,0.0,-0.841317,0.141507,19.91500000000002
-0.944444,8.23125e-12,292.915,8.84621e-20,0.0,-0.912731,0.137315,19.91500000000002
-0.969697,6.73515e-12,292.915,7.3836e-20,0.0,-0.984144,0.133122,19.91500000000002
-0.994949,5.23906e-12,292.915,5.920989999999999e-20,0.0,-1.05556,0.128929,19.91500000000002
-1.0202,3.62207e-12,292.915,4.3111799999999994e-20,0.0,-1.10497,0.127049,19.91500000000002
-1.04545,3.0983e-12,292.915,3.7483099999999997e-20,0.0,-1.14223,0.126461,19.91500000000002
-1.07071,2.57452e-12,292.915,3.18544e-20,0.0,-1.17949,0.125873,19.91500000000002
-1.09596,2.05074e-12,292.915,2.6225699999999997e-20,0.0,-1.21675,0.125284,19.91500000000002
-1.12121,1.50844e-12,292.915,2.0210399999999997e-20,0.0,-1.2248,0.128477,19.91500000000002
-1.14646,1.30174e-12,292.915,1.76551e-20,0.0,-1.2173,0.133938,19.91500000000002
-1.17172,1.09504e-12,292.915,1.50998e-20,0.0,-1.20981,0.139399,19.91500000000002
-1.19697,8.88339e-13,292.915,1.2544499999999999e-20,0.0,-1.20231,0.14486,19.91500000000002
-1.22222,6.83145e-13,292.915,9.88494e-21,0.0,-1.16206,0.153895,19.91500000000002
-1.24747,5.90304e-13,292.915,8.54208e-21,0.0,-1.10546,0.165136,19.91500000000002
-1.27273,4.97464e-13,292.915,7.19921e-21,0.0,-1.04886,0.176377,19.91500000000002
-1.29798,4.04623e-13,292.915,5.85635e-21,0.0,-0.992255,0.187618,19.91500000000002
-1.32323,3.02661e-13,292.915,4.24175e-21,0.0,-0.904303,0.201144,19.91500000000002
-1.34848,2.60303e-13,292.916,3.48304e-21,0.0,-0.804813,0.216174,19.915999999999997
-1.37374,2.17944e-13,292.916,2.72434e-21,0.0,-0.705322,0.231205,19.915999999999997
-1.39899,1.75586e-13,292.916,1.96564e-21,0.0,-0.605832,0.246235,19.915999999999997
-1.42424,1.41895e-13,292.916,1.3579899999999999e-21,0.0,-0.481135,0.265689,19.915999999999997
-1.44949,1.13058e-13,292.916,8.39939e-22,0.0,-0.344738,0.286968,19.915999999999997
-1.47475,9.50298e-14,292.916,5.28351e-22,0.0,-0.214952,0.235352,19.915999999999997
-1.5,7.88629e-14,292.916,2.52829e-22,0.0,-0.0869596,0.161845,19.915999999999997
