y_m,Qdot_J_kg,T_K,batteryGasNMC,Ux,Uy,Uz,T_degree
1.0,9062440.0,1194.37,0.119043,0.0,0.0266386,0.427528,921.3699999999999
0.974747,338663.0,350.428,0.00134167,0.0,0.211641,0.599409,77.428
0.949495,5007.19,296.114,3.6461e-05,0.0,0.408253,0.518221,23.113999999999976
0.924242,296.726,293.338,3.0021e-06,0.0,0.563989,0.466842,20.338000000000022
0.89899,26.8424,293.035,3.41095e-07,0.0,0.690215,0.431415,20.035000000000025
0.873737,2.91536,292.994,4.36233e-08,0.0,0.797957,0.408517,19.994000000000028
0.848485,0.353154,292.988,5.91216e-09,0.0,0.893534,0.394089,19.988
0.823232,0.0456474,292.987,8.25723e-10,0.0,0.980525,0.38486,19.987000000000023
0.79798,0.00611178,292.987,1.16799e-10,0.0,1.06101,0.37861,19.987000000000023
0.772727,0.000812756,292.987,1.61657e-11,0.0,1.13624,0.373959,19.987000000000023
0.747475,0.000106453,292.987,2.17982e-12,0.0,1.20698,0.370103,19.987000000000023
0.722222,1.35775e-05,292.987,2.83768e-13,0.0,1.27369,0.366595,19.987000000000023
0.69697,1.67951e-06,292.987,3.5568e-14,4.8470800000000006e-34,1.3367,0.363195,19.987000000000023
0.671717,1.96442e-07,292.987,4.18908e-15,0.0,1.3962,0.359784,19.987000000000023
0.646465,2.16743e-08,292.987,4.62899e-16,0.0,1.45232,0.356308,19.987000000000023
0.621212,2.31374e-09,292.986,4.926e-17,0.0,1.50514,0.352748,19.98599999999999
0.59596,2.79445e-10,292.986,5.9061e-18,0.0,1.55472,0.349108,19.98599999999999
0.570707,8.35209e-11,292.986,1.74489e-18,0.0,1.6011,0.3454,19.98599999999999
0.545455,7.44788e-11,292.986,1.53575e-18,0.0,1.64428,0.34164,19.98599999999999
0.520202,8.48069e-11,292.986,1.725e-18,0.0,1.68429,0.337847,19.98599999999999
0.494949,9.84134e-11,292.986,1.97378e-18,0.0,1.72113,0.33404,19.98599999999999
0.469697,1.13829e-10,292.986,2.2511e-18,0.0,1.75481,0.330239,19.98599999999999
0.444444,1.31284e-10,292.986,2.5608700000000004e-18,0.0,1.78533,0.326458,19.98599999999999
0.419192,1.5112e-10,292.986,2.9090500000000003e-18,7.36999e-36,1.8127,0.322713,19.98599999999999
0.393939,1.72424e-10,292.986,3.2772500000000004e-18,0.0,1.83694,0.319017,19.98599999999999
0.368687,1.95764e-10,292.986,3.675780000000001e-18,0.0,1.85804,0.315385,19.98599999999999
0.343434,2.21452e-10,292.986,4.109370000000001e-18,0.0,1.87601,0.311825,19.98599999999999
0.318182,2.4959e-10,292.986,4.57861e-18,0.0,1.89088,0.308346,19.98599999999999
0.292929,2.80356e-10,292.986,5.0851100000000005e-18,0.0,1.90265,0.304957,19.98599999999999
0.267677,3.13981e-10,292.986,5.6312600000000005e-18,0.0,1.91135,0.301662,19.98599999999999
0.242424,3.50724e-10,292.986,6.2195700000000004e-18,0.0,1.91699,0.298465,19.98599999999999
0.217172,3.9181e-10,292.986,6.869130000000001e-18,0.0,1.91961,0.295368,19.98599999999999
0.191919,4.37679e-10,292.986,7.58432e-18,0.0,1.91923,0.292374,19.98599999999999
0.166667,4.87295e-10,292.986,8.34351e-18,0.0,1.91588,0.289478,19.98599999999999
0.141414,5.43877e-10,292.986,9.19752e-18,0.0,1.90961,0.286679,19.98599999999999
0.116162,6.06662e-10,292.986,1.0128e-17,0.0,1.90047,0.283969,19.98599999999999
0.0909091,6.75813e-10,292.986,1.11317e-17,0.0,1.88854,0.281336,19.98599999999999
0.0656566,7.55041e-10,292.986,1.2263e-17,0.0,1.87393,0.278763,19.98599999999999
0.040404,8.49157e-10,292.986,1.35903e-17,0.0,1.85673,0.276247,19.98599999999999
0.0151515,9.68588e-10,292.986,1.52651e-17,0.0,1.83618,0.273963,19.98599999999999
-0.010101,1.08897e-09,292.986,1.69017e-17,0.0,1.81146,0.272083,19.98599999999999
