1 	9.15965e+06 	1214.59 	0.123277 	0 	0.0265116 	0.421424
0.974747 	355017 	369.507 	0.00145746 	0 	0.221196 	0.596914
0.949495 	5278.02 	313.37 	3.96233e-05 	0 	0.42521 	0.512588
0.924242 	302.126 	310.693 	3.16961e-06 	0 	0.585967 	0.457972
0.89899 	26.195 	310.488 	3.47375e-07 	0 	0.715551 	0.420164
0.873737 	2.72749 	310.517 	4.2743e-08 	0 	0.825752 	0.395618
0.848485 	0.317112 	310.568 	5.56885e-09 	0 	0.92327 	0.380071
0.823232 	0.039397 	310.618 	7.48262e-10 	0 	1.01185 	0.370095
0.79798 	0.00508507 	310.664 	1.02108e-10 	0 	1.09366 	0.363357
0.772727 	0.000654709 	310.707 	1.36906e-11 	0 	1.16998 	0.358406
0.747475 	8.3405e-05 	310.747 	1.79616e-12 	0 	1.2416 	0.354388
0.722222 	1.03888e-05 	310.784 	2.28372e-13 	0 	1.30901 	0.350823
0.69697 	1.26329e-06 	310.819 	2.8136e-14 	5.01965e-34 	1.37254 	0.347451
0.671717 	1.50187e-07 	310.853 	3.3673e-15 	0 	1.43242 	0.344135
0.646465 	2.21091e-08 	310.885 	4.9618e-16 	0 	1.48877 	0.340808
0.621212 	8.85389e-09 	310.915 	1.97801e-16 	0 	1.5417 	0.337442
0.59596 	8.26339e-09 	310.945 	1.83087e-16 	0 	1.59128 	0.33403
0.570707 	9.07817e-09 	310.972 	1.98984e-16 	0 	1.63756 	0.330579
0.545455 	1.01292e-08 	310.999 	2.19257e-16 	0 	1.68055 	0.327097
0.520202 	1.12593e-08 	311.025 	2.4044e-16 	0 	1.72029 	0.323599
0.494949 	1.24688e-08 	311.05 	2.62593e-16 	0 	1.7568 	0.320097
0.469697 	1.37562e-08 	311.074 	2.85739e-16 	0 	1.79009 	0.316608
0.444444 	1.51333e-08 	311.097 	3.1016e-16 	0 	1.82018 	0.313141
0.419192 	1.66091e-08 	311.12 	3.36056e-16 	7.98595e-36 	1.84707 	0.309709
0.393939 	1.81309e-08 	311.142 	3.62362e-16 	0 	1.87079 	0.306323
0.368687 	1.97233e-08 	311.163 	3.89561e-16 	0 	1.89135 	0.302991
0.343434 	2.13951e-08 	311.183 	4.17785e-16 	0 	1.90875 	0.299723
0.318182 	2.31461e-08 	311.204 	4.46972e-16 	0 	1.92303 	0.296525
0.292929 	2.49786e-08 	311.223 	4.77089e-16 	0 	1.93419 	0.293402
0.267677 	2.68984e-08 	311.243 	5.08164e-16 	0 	1.94226 	0.290358
0.242424 	2.89124e-08 	311.262 	5.40238e-16 	0 	1.94726 	0.287396
0.217172 	3.1058e-08 	311.28 	5.73901e-16 	0 	1.94922 	0.284518
0.191919 	3.33459e-08 	311.298 	6.09212e-16 	0 	1.94817 	0.281723
0.166667 	3.57497e-08 	311.316 	6.45541e-16 	0 	1.94413 	0.279009
0.141414 	3.83615e-08 	311.334 	6.84379e-16 	0 	1.93717 	0.276373
0.116162 	4.11754e-08 	311.351 	7.25402e-16 	0 	1.92731 	0.27381
0.0909091 	4.42192e-08 	311.369 	7.68863e-16 	0 	1.91466 	0.27131
0.0656566 	4.76273e-08 	311.387 	8.16828e-16 	0 	1.8993 	0.268859
0.040404 	5.16005e-08 	311.406 	8.72361e-16 	0 	1.88132 	0.266458
0.0151515 	5.65895e-08 	311.428 	9.42471e-16 	0 	1.85985 	0.264272
-0.010101 	6.14375e-08 	311.442 	1.00838e-15 	0 	1.83403 	0.262412
-0.0353535 	6.63862e-08 	311.459 	1.07532e-15 	0 	1.80515 	0.260683
-0.0606061 	7.15176e-08 	311.476 	1.14181e-15 	0 	1.77481 	0.259224
-0.0858586 	7.61979e-08 	311.492 	1.19914e-15 	0 	1.74323 	0.257544
-0.111111 	8.1872e-08 	311.503 	1.26291e-15 	0 	1.70597 	0.255455
-0.136364 	8.72043e-08 	311.52 	1.32193e-15 	0 	1.66353 	0.253477
