1 	9.1324e+06 	1215.07 	0.123167 	0 	0.0264226 	0.418717
0.974747 	355640 	370.495 	0.0014748 	0 	0.218384 	0.594086
0.949495 	5960.07 	313.807 	4.54872e-05 	0 	0.419089 	0.510758
0.924242 	435.861 	310.971 	4.63525e-06 	0 	0.577735 	0.457018
0.89899 	52.9848 	310.724 	7.11209e-07 	0 	0.705927 	0.41977
0.873737 	8.31715 	310.739 	1.31856e-07 	0 	0.81507 	0.395557
0.848485 	1.52807 	310.783 	2.71505e-08 	0 	0.911698 	0.380214
0.823232 	0.310477 	310.827 	5.96809e-09 	0 	0.999492 	0.370375
0.79798 	0.0661551 	310.869 	1.34457e-09 	0 	1.08059 	0.363742
0.772727 	0.0139533 	310.908 	2.9538e-10 	0 	1.15626 	0.358878
0.747475 	0.00295461 	310.944 	6.44246e-11 	0 	1.22728 	0.354941
0.722222 	0.000626095 	310.979 	1.39373e-11 	0 	1.29416 	0.351453
0.69697 	0.000132924 	311.012 	2.9982e-12 	4.97843e-34 	1.3572 	0.348156
0.671717 	2.67496e-05 	311.043 	6.07415e-13 	0 	1.41663 	0.344914
0.646465 	5.26933e-06 	311.074 	1.19793e-13 	0 	1.47258 	0.34166
0.621212 	1.05365e-06 	311.103 	2.38684e-14 	0 	1.52515 	0.338368
0.59596 	2.31116e-07 	311.131 	5.19624e-15 	0 	1.5744 	0.335028
0.570707 	6.79984e-08 	311.158 	1.51244e-15 	0 	1.62038 	0.331648
0.545455 	3.17778e-08 	311.184 	6.97688e-16 	0 	1.66312 	0.328237
0.520202 	2.22227e-08 	311.209 	4.81115e-16 	0 	1.70263 	0.324808
0.494949 	1.86535e-08 	311.233 	3.98151e-16 	0 	1.73893 	0.321376
0.469697 	1.66395e-08 	311.257 	3.50204e-16 	0 	1.77205 	0.317954
0.444444 	1.51939e-08 	311.28 	3.15441e-16 	0 	1.80199 	0.314554
0.419192 	1.40297e-08 	311.302 	2.87468e-16 	7.92531e-36 	1.82876 	0.311187
0.393939 	1.3221e-08 	311.324 	2.67517e-16 	0 	1.85238 	0.307865
0.368687 	1.25955e-08 	311.345 	2.5181e-16 	0 	1.87286 	0.304596
0.343434 	1.20873e-08 	311.366 	2.38856e-16 	0 	1.89021 	0.301389
0.318182 	1.16693e-08 	311.386 	2.27993e-16 	0 	1.90446 	0.298251
0.292929 	1.13227e-08 	311.406 	2.18761e-16 	0 	1.91562 	0.295187
0.267677 	1.10318e-08 	311.426 	2.10783e-16 	0 	1.9237 	0.292201
0.242424 	1.07874e-08 	311.445 	2.03821e-16 	0 	1.92874 	0.289295
0.217172 	1.05501e-08 	311.464 	1.97097e-16 	0 	1.93075 	0.286471
0.191919 	1.03234e-08 	311.483 	1.90647e-16 	0 	1.92977 	0.283729
0.166667 	1.01498e-08 	311.501 	1.85231e-16 	0 	1.92582 	0.281067
0.141414 	9.96444e-09 	311.52 	1.79631e-16 	0 	1.91896 	0.278483
0.116162 	9.80535e-09 	311.538 	1.74521e-16 	0 	1.90923 	0.275969
0.0909091 	9.70845e-09 	311.556 	1.70511e-16 	0 	1.89671 	0.273518
0.0656566 	9.64687e-09 	311.575 	1.67088e-16 	0 	1.8815 	0.271114
0.040404 	9.62515e-09 	311.595 	1.64306e-16 	0 	1.86367 	0.26876
0.0151515 	9.67012e-09 	311.619 	1.6259e-16 	0 	1.84242 	0.26661
-0.010101 	9.76781e-09 	311.634 	1.61924e-16 	0 	1.81688 	0.264775
-0.0353535 	9.91549e-09 	311.653 	1.62132e-16 	0 	1.78828 	0.263063
-0.0606061 	1.00753e-08 	311.672 	1.62434e-16 	0 	1.75821 	0.261614
-0.0858586 	1.02064e-08 	311.689 	1.62159e-16 	0 	1.72687 	0.259952
-0.111111 	1.03396e-08 	311.701 	1.61382e-16 	0 	1.68992 	0.257897
-0.136364 	1.04663e-08 	311.719 	1.60423e-16 	0 	1.64781 	0.255948
-0.161616 	1.06361e-08 	311.737 	1.60225e-16 	0 	1.60475 	0.254162
-0.186869 	1.08593e-08 	311.755 	1.60966e-16 	0 	1.56053 	0.252577
-0.212121 	1.09174e-08 	311.771 	1.59332e-16 	0 	1.51417 	0.25093
-0.237374 	1.07872e-08 	311.786 	1.55083e-16 	0 	1.46299 	0.249114
-0.262626 	1.0657e-08 	311.8 	1.50833e-16 	0 	1.41181 	0.247297
-0.287879 	1.05345e-08 	311.814 	1.46688e-16 	0 	1.36052 	0.245499
-0.313131 	1.02777e-08 	311.825 	1.40463e-16 	0 	1.30044 	0.243603
-0.338384 	9.76684e-09 	311.838 	1.31128e-16 	0 	1.23326 	0.241289
-0.363636 	9.25597e-09 	311.85 	1.21794e-16 	0 	1.16607 	0.238976
-0.388889 	8.74511e-09 	311.863 	1.12459e-16 	0 	1.09888 	0.236662
-0.414141 	8.16834e-09 	311.875 	1.02572e-16 	0 	1.02495 	0.234065
-0.439394 	7.72841e-09 	311.886 	9.53376e-17 	0 	0.944506 	0.231183
-0.464646 	7.28847e-09 	311.898 	8.81032e-17 	0 	0.864068 	0.228302
-0.489899 	6.84853e-09 	311.909 	8.08687e-17 	0 	0.783629 	0.22542
-0.515152 	6.39732e-09 	311.919 	7.37498e-17 	0 	0.69674 	0.222594
-0.540404 	6.09911e-09 	311.929 	6.90182e-17 	0 	0.604155 	0.219511
-0.565657 	5.80091e-09 	311.939 	6.42866e-17 	0 	0.511569 	0.216429
-0.590909 	5.5027e-09 	311.948 	5.9555e-17 	0 	0.418984 	0.213347
-0.616162 	5.23884e-09 	311.955 	5.55119e-17 	0 	0.317407 	0.21048
-0.641414 	5.10946e-09 	311.96 	5.33764e-17 	0 	0.208442 	0.20749
-0.666667 	4.98008e-09 	311.965 	5.12409e-17 	0 	0.0994776 	0.2045
-0.691919 	4.85071e-09 	311.971 	4.91055e-17 	0 	-0.00948706 	0.20151
-0.717172 	4.77903e-09 	311.971 	4.81646e-17 	0 	-0.120029 	0.198039
-0.742424 	4.81055e-09 	311.968 	4.87835e-17 	0 	-0.232144 	0.194069
-0.767677 	4.84207e-09 	311.966 	4.94024e-17 	0 	-0.34426 	0.190098
-0.792929 	4.87358e-09 	311.963 	5.00212e-17 	0 	-0.456375 	0.186127
-0.818182 	4.96683e-09 	311.956 	5.19545e-17 	0 	-0.558068 	0.182016
-0.843434 	5.12566e-09 	311.947 	5.49859e-17 	0 	-0.653471 	0.177644
-0.868687 	5.28449e-09 	311.938 	5.80173e-17 	0 	-0.748874 	0.173272
-0.893939 	5.44332e-09 	311.929 	6.10486e-17 	0 	-0.844278 	0.1689
-0.919192 	5.64013e-09 	311.917 	6.51466e-17 	0 	-0.925921 	0.165649
-0.944444 	5.85881e-09 	311.905 	6.98313e-17 	0 	-0.999699 	0.162827
-0.969697 	6.07748e-09 	311.893 	7.4516e-17 	0 	-1.07348 	0.160005
-0.994949 	6.29616e-09 	311.881 	7.92008e-17 	0 	-1.14726 	0.157183
-1.0202 	6.516e-09 	311.867 	8.41993e-17 	0 	-1.19747 	0.156322
-1.04545 	6.72588e-09 	311.853 	8.91641e-17 	0 	-1.23453 	0.156514
-1.07071 	6.93576e-09 	311.84 	9.4129e-17 	0 	-1.27158 	0.156706
-1.09596 	7.14564e-09 	311.827 	9.90938e-17 	0 	-1.30864 	0.156898
-1.12121 	7.3919e-09 	311.81 	1.04663e-16 	0 	-1.3141 	0.159756
-1.14646 	7.64479e-09 	311.794 	1.10268e-16 	0 	-1.30281 	0.16422
-1.17172 	7.89768e-09 	311.778 	1.15874e-16 	0 	-1.29152 	0.168684
-1.19697 	8.15057e-09 	311.761 	1.21479e-16 	0 	-1.28023 	0.173147
-1.22222 	8.59864e-09 	311.739 	1.27018e-16 	0 	-1.23456 	0.18025
-1.24747 	9.12957e-09 	311.716 	1.32272e-16 	0 	-1.17197 	0.188935
-1.27273 	9.6605e-09 	311.692 	1.37526e-16 	0 	-1.10939 	0.197621
-1.29798 	1.01914e-08 	311.669 	1.4278e-16 	0 	-1.0468 	0.206306
-1.32323 	1.08763e-08 	311.638 	1.42208e-16 	0 	-0.951537 	0.216681
-1.34848 	1.15746e-08 	311.604 	1.39454e-16 	0 	-0.845095 	0.228059
-1.37374 	1.22729e-08 	311.571 	1.367e-16 	0 	-0.738653 	0.239437
-1.39899 	1.29712e-08 	311.538 	1.33945e-16 	0 	-0.63221 	0.250815
-1.42424 	1.30402e-08 	311.485 	1.13368e-16 	0 	-0.500464 	0.264703
-1.44949 	1.29099e-08 	311.425 	8.69332e-17 	0 	-0.3569 	0.279678
-1.47475 	1.25071e-08 	311.379 	6.3282e-17 	0 	-0.221859 	0.226711
-1.5 	1.20292e-08 	311.335 	4.01919e-17 	0 	-0.089085 	0.153437
